dataset,ablation,n,train_mean,train_std,val_mean,val_std,test_mean,test_std,train_size,val_size,test_size,split_policy,train_mean_%,train_std_%,val_mean_%,val_std_%,test_mean_%,test_std_%
texas,fixed_dim64_energy095,1,1.0,,0.8620689655172413,,0.8947368421052632,,87,58,38,random_stratified_matching_fixed_split0_class_counts,100.0,,86.20689655172413,,89.47368421052632,
texas,no_highpass,1,1.0,,0.8103448275862069,,0.8157894736842105,,87,58,38,random_stratified_matching_fixed_split0_class_counts,100.0,,81.03448275862068,,81.57894736842105,
texas,no_p3,1,1.0,,0.8448275862068966,,0.868421052631579,,87,58,38,random_stratified_matching_fixed_split0_class_counts,100.0,,84.48275862068965,,86.8421052631579,
texas,no_sym,1,1.0,,0.8275862068965517,,0.868421052631579,,87,58,38,random_stratified_matching_fixed_split0_class_counts,100.0,,82.75862068965517,,86.8421052631579,
texas,pca_only,1,1.0,,0.7758620689655172,,0.7631578947368421,,87,58,38,random_stratified_matching_fixed_split0_class_counts,100.0,,77.58620689655173,,76.31578947368422,
texas,raw_only,1,1.0,,0.8620689655172413,,0.8421052631578947,,87,58,38,random_stratified_matching_fixed_split0_class_counts,100.0,,86.20689655172413,,84.21052631578947,
texas,ridge_only,1,1.0,,0.8620689655172413,,0.8947368421052632,,87,58,38,random_stratified_matching_fixed_split0_class_counts,100.0,,86.20689655172413,,89.47368421052632,
texas,row_lowpass_only,1,1.0,,0.8620689655172413,,0.8421052631578947,,87,58,38,random_stratified_matching_fixed_split0_class_counts,100.0,,86.20689655172413,,84.21052631578947,
texas,single_alpha,1,0.9885057471264368,,0.8275862068965517,,0.8421052631578947,,87,58,38,random_stratified_matching_fixed_split0_class_counts,98.85057471264368,,82.75862068965517,,84.21052631578947,

