experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,wisconsin,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",1.0,0.85,0.6536933797909408,13624,0.8431372549019608,"{""0"": 3, ""1"": 29, ""2"": 36, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9591495928134651, ""2"": 0.9531752892579409, ""3"": 0.9666975989967781, ""4"": 0.9555507914421003}",25.00354616700497,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.8375,0.648815331010453,10218,0.8235294117647058,"{""0"": 3, ""1"": 29, ""2"": 36, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9581367447168988, ""2"": 0.9541979635712224, ""3"": 0.9659805676538658, ""4"": 0.9553259708364636}",19.50474838000082,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.8,0.6341811846689895,10218,0.8235294117647058,"{""0"": 3, ""1"": 28, ""2"": 35, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9572324387059244, ""2"": 0.9537743426166705, ""3"": 0.9732043803190277, ""4"": 0.9645503749017227}",18.77717721400404,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,120,80,51,4000,64,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.7625,0.5484668989547038,15327,0.8235294117647058,"{""0"": 3, ""1"": 33, ""2"": 44, ""3"": 16, ""4"": 10}","{""0"": 1.0, ""1"": 0.9909300334677366, ""2"": 0.9902170452441518, ""3"": 1.0, ""4"": 1.0}",7.513959891002742,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.05, 0.5, 5.0)",0.0,full,"[0.05, 0.5, 5.0]",1.0,0.8375,0.6373867595818815,15327,0.8431372549019608,"{""0"": 3, ""1"": 28, ""2"": 35, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9535365772420511, ""2"": 0.9513137204649504, ""3"": 0.9674925202486803, ""4"": 0.9577596250475547}",7.218094197996834,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,120,80,51,4000,64,0.99,"(1.0,)",0.4,full,[1.0],1.0,0.85,0.6422648083623693,15327,0.8431372549019608,"{""0"": 3, ""1"": 33, ""2"": 44, ""3"": 16, ""4"": 10}","{""0"": 1.0, ""1"": 0.9909300334677366, ""2"": 0.9902170452441518, ""3"": 1.0, ""4"": 1.0}",9.69999991000077,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8375,0.6725087108013937,15327,0.8431372549019608,"{""0"": 3, ""1"": 28, ""2"": 35, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9535365772420511, ""2"": 0.9513137204649504, ""3"": 0.9674925202486803, ""4"": 0.9577596250475547}",5.025431063004362,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.85,0.6236933797909407,1703,0.9019607843137255,"{""0"": 3, ""1"": 31, ""2"": 43, ""3"": 15, ""4"": 10}","{""0"": 1.0, ""1"": 0.9579742852143605, ""2"": 0.9572391773667163, ""3"": 0.9619673108930062, ""4"": 1.0}",6.8166058420029,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.825,0.6490592334494774,6812,0.8627450980392157,"{""0"": 3, ""1"": 28, ""2"": 38, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9509037657777972, ""2"": 0.9507538989281535, ""3"": 0.9694921883580497, ""4"": 0.9599971157271949}",17.214371579000726,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

