top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,objective,num_selected_features,candidate_note,dataset,repeat,split,split_id,split_seed,split_policy,ablation
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.967948717948718,0.7119341563786008,0.7133929986847491,0.7119341563786008,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9661172161172161,0.7119341563786008,0.7133929986847491,0.7119341563786008,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9652014652014652,0.7174211248285323,0.7190810229341416,0.7174211248285323,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9413919413919414,0.7146776406035665,0.7161559399688173,0.7146776406035665,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9413919413919414,0.7160493827160493,0.7173464161592934,0.7160493827160493,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9432234432234432,0.7187928669410151,0.7197072478158997,0.7187928669410151,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.967948717948718,0.7119341563786008,0.7132383913872848,0.7119341563786008,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9661172161172161,0.7133058984910837,0.714598935604972,0.7133058984910837,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9652014652014652,0.7174211248285323,0.7192510909613526,0.7174211248285323,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9413919413919414,0.7146776406035665,0.7161559399688173,0.7146776406035665,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9423076923076923,0.7133058984910837,0.7147474892645919,0.7133058984910837,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9441391941391941,0.7187928669410151,0.7197072478158997,0.7187928669410151,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.9688644688644689,0.7119341563786008,0.7133929986847491,0.7119341563786008,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.967948717948718,0.720164609053498,0.7220525316400568,0.720164609053498,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.967948717948718,0.7215363511659808,0.7236743839661344,0.7215363511659808,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9413919413919414,0.7160493827160493,0.7176122971595807,0.7160493827160493,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9423076923076923,0.720164609053498,0.7213537937582204,0.720164609053498,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9459706959706959,0.7256515775034293,0.7267495013370265,0.7256515775034293,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.9697802197802198,0.7160493827160493,0.717629238635275,0.7160493827160493,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9706959706959707,0.7187928669410151,0.720659541665578,0.7187928669410151,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9706959706959707,0.720164609053498,0.7218500178560541,0.720164609053498,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9423076923076923,0.7146776406035665,0.7162038464553555,0.7146776406035665,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9478021978021978,0.7187928669410151,0.7199932495405332,0.7187928669410151,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9496336996336996,0.720164609053498,0.7211156985201251,0.720164609053498,4000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.9807692307692307,0.7078189300411523,0.7081750677223513,0.7078189300411523,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9798534798534798,0.700960219478738,0.7012425200553973,0.700960219478738,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9798534798534798,0.7023319615912208,0.7029756460842979,0.7023319615912208,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9606227106227107,0.7091906721536351,0.7102267283353803,0.7091906721536351,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9597069597069597,0.7091906721536351,0.7100520003135699,0.7091906721536351,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9606227106227107,0.710562414266118,0.7114604510177951,0.710562414266118,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.9807692307692307,0.7078189300411523,0.7081750677223513,0.7078189300411523,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9798534798534798,0.700960219478738,0.7012425200553973,0.700960219478738,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9798534798534798,0.7023319615912208,0.7029756460842979,0.7023319615912208,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9606227106227107,0.7091906721536351,0.7102267283353803,0.7091906721536351,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9597069597069597,0.7091906721536351,0.7100520003135699,0.7091906721536351,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9606227106227107,0.710562414266118,0.7114604510177951,0.710562414266118,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.9816849816849816,0.710562414266118,0.7112053707526543,0.710562414266118,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9807692307692307,0.7091906721536351,0.709843258686317,0.7091906721536351,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9807692307692307,0.7091906721536351,0.7099654202269898,0.7091906721536351,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9624542124542125,0.7133058984910837,0.7144999869345945,0.7133058984910837,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9624542124542125,0.7133058984910837,0.7141072843990348,0.7133058984910837,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9624542124542125,0.7133058984910837,0.7139804628637627,0.7133058984910837,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.9826007326007326,0.710562414266118,0.7112053707526543,0.710562414266118,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9816849816849816,0.7078189300411523,0.7085182959227225,0.7078189300411523,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9826007326007326,0.7050754458161865,0.7056611530655796,0.7050754458161865,6000,test_not_evaluated_for_candidates,chameleon,5,5,5,5,fixed_geom_gcn_split_id_5,no_p3
