dataset,split,seed,split_policy,grid,method,top_k,dim,energy,alphas_json,w,B_boundary_dominance,train_acc,val_acc,test_acc,I_X,I_PrX,I_Pr2X,I_Pr3X,I_XminusPrX,I_PrXminusPr2X,I_PsX,I_Ps2X,I_XminusPsX,R_raw_dominance,L_lowpass_dominance,H_highpass_dominance,HHI_highpass_heterophily_index,T_twohop_return_index,O_deephop_utility,S_hub_sensitivity,C_mean_class_geometry_complexity,C_std_class_geometry_imbalance,C_min,C_max,A_PR_pca_ridge_agreement,D_geometry_discriminant_conflict,Q_easy,Q_geo_only,Q_boundary_only,Q_hard,SignalEntropy_test_mean,Purity_test_mean,SignalEntropy_correct_mean,SignalEntropy_wrong_mean,Purity_correct_mean,Purity_wrong_mean,Corr_HHI_Mpca,Corr_deg_SymRatio,Corr_deg_error,graph_signal_identity,decision_mechanism_identity
wisconsin,0,20260419,random_stratified_matching_fixed_split0_class_counts,default,src_v16c,4000,32,0.9,"[0.05, 0.5, 5.0]",0.2,0.8,1.0,0.8625,0.9019607843137255,0.1005,0.08575,0.1425,0.10875,0.11725,0.12,0.07025,0.14825,0.10675,0.1005,0.5555,0.344,0.6192619261915044,1.8637820512701033,0.47645125958170226,0.5663909447095056,16.2,11.541230437002808,3.0,31.0,0.9019607843137255,0.0980392156862745,0.803921568627451,0.0,0.0784313725490196,0.11764705882352941,2.161890739794262,0.15913186155623585,2.16123234518241,2.1679479702233047,0.15917892828047558,0.15869884769323045,-0.11987458940195864,0.26317654291273107,0.12529792605228157,low-pass-dominant,boundary-dominant

