dataset,split,seed,split_policy,grid,method,top_k,dim,energy,alphas_json,w,B_boundary_dominance,train_acc,val_acc,test_acc,I_X,I_PrX,I_Pr2X,I_Pr3X,I_XminusPrX,I_PrXminusPr2X,I_PsX,I_Ps2X,I_XminusPsX,R_raw_dominance,L_lowpass_dominance,H_highpass_dominance,HHI_highpass_heterophily_index,T_twohop_return_index,O_deephop_utility,S_hub_sensitivity,C_mean_class_geometry_complexity,C_std_class_geometry_imbalance,C_min,C_max,A_PR_pca_ridge_agreement,D_geometry_discriminant_conflict,Q_easy,Q_geo_only,Q_boundary_only,Q_hard,SignalEntropy_test_mean,Purity_test_mean,SignalEntropy_correct_mean,SignalEntropy_wrong_mean,Purity_correct_mean,Purity_wrong_mean,Corr_HHI_Mpca,Corr_deg_SymRatio,Corr_deg_error,graph_signal_identity,decision_mechanism_identity
chameleon,0,20260419,random_stratified_matching_fixed_split0_class_counts,fast,src_v16c,6000,96,0.99,"[0.01, 0.1, 1.0]",0.4,0.6,0.9771062271062271,0.720164609053498,0.7368421052631579,0.0005,0.1365,0.2195,0.21666666666666667,0.022,0.0625,0.12366666666666666,0.20183333333333334,0.016833333333333332,0.0005,0.8981666666666667,0.10133333333333333,0.11282241603253351,1.619474695701655,0.6086142322080283,0.520923154957361,94.8,1.7888543819998317,92.0,96.0,0.8464912280701754,0.1535087719298246,0.6776315789473685,0.046052631578947366,0.05701754385964912,0.21929824561403508,1.7911386809082546,0.3057907367501046,1.7892709354873293,1.796368368086844,0.3130470962238599,0.2854729302235899,0.1585068844462212,0.29867362930795377,0.13212047107252023,low-pass-dominant,balanced-geometry-boundary

