experiment,dataset,target_id,split_id,repeat,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,test_acc_shadow_not_for_selection,val_bal_acc,objective,num_selected_features
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.05, 0.5, 5.0)",0.2,full,"[0.05, 0.5, 5.0]",0.9368131868131868,0.6817558299039781,0.7478070175438597,0.6813978847740344,0.6817558299039781,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.05, 0.5, 5.0)",0.3,full,"[0.05, 0.5, 5.0]",0.9386446886446886,0.6844993141289437,0.75,0.6837856899120796,0.6844993141289437,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",0.9404761904761904,0.6831275720164609,0.7478070175438597,0.6820465594772969,0.6831275720164609,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",0.945054945054945,0.6817558299039781,0.7478070175438597,0.6807886978420767,0.6817558299039781,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",0.9478021978021978,0.6776406035665294,0.7478070175438597,0.6761280470354046,0.6776406035665294,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.05, 0.5, 5.0)",0.7,full,"[0.05, 0.5, 5.0]",0.957875457875458,0.6831275720164609,0.75,0.6825776129364164,0.6831275720164609,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.05, 0.5, 5.0)",0.8,full,"[0.05, 0.5, 5.0]",0.9606227106227108,0.6844993141289437,0.7478070175438597,0.6831995282439529,0.6844993141289437,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.1, 1.0, 10.0)",0.2,full,"[0.1, 1.0, 10.0]",0.9203296703296704,0.6707818930041153,0.7324561403508771,0.6722975292913984,0.6707818930041153,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.1, 1.0, 10.0)",0.3,full,"[0.1, 1.0, 10.0]",0.9221611721611722,0.6666666666666666,0.7346491228070176,0.668143834322845,0.6666666666666666,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.1, 1.0, 10.0)",0.4,full,"[0.1, 1.0, 10.0]",0.9276556776556776,0.6707818930041153,0.7412280701754386,0.6717407887937228,0.6707818930041153,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.1, 1.0, 10.0)",0.5,full,"[0.1, 1.0, 10.0]",0.9322344322344324,0.6748971193415638,0.743421052631579,0.6756910939317677,0.6748971193415638,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.1, 1.0, 10.0)",0.6,full,"[0.1, 1.0, 10.0]",0.935897435897436,0.6735253772290809,0.7412280701754386,0.6730124511616913,0.6735253772290809,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.1, 1.0, 10.0)",0.7,full,"[0.1, 1.0, 10.0]",0.9423076923076924,0.6748971193415638,0.743421052631579,0.6743457844950246,0.6748971193415638,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,5000,96,0.99,"(0.1, 1.0, 10.0)",0.8,full,"[0.1, 1.0, 10.0]",0.9523809523809524,0.6790123456790124,0.7412280701754386,0.6781156352687903,0.6790123456790124,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.01, 0.1, 1.0)",0.2,full,"[0.01, 0.1, 1.0]",0.9761904761904762,0.6844993141289437,0.7368421052631579,0.6825490972733972,0.6844993141289437,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.01, 0.1, 1.0)",0.3,full,"[0.01, 0.1, 1.0]",0.9752747252747253,0.691358024691358,0.7368421052631579,0.689903263940064,0.691358024691358,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",0.9716117216117216,0.691358024691358,0.7368421052631579,0.6892673176123802,0.691358024691358,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",0.9688644688644688,0.6927297668038409,0.7368421052631579,0.6909051995128914,0.6927297668038409,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",0.9652014652014652,0.6886145404663924,0.7390350877192983,0.6869548943748465,0.6886145404663924,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.01, 0.1, 1.0)",0.7,full,"[0.01, 0.1, 1.0]",0.9532967032967034,0.6858710562414266,0.743421052631579,0.6835521052033944,0.6858710562414266,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.01, 0.1, 1.0)",0.8,full,"[0.01, 0.1, 1.0]",0.9395604395604396,0.6831275720164609,0.7324561403508771,0.681870911602082,0.6831275720164609,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.05, 0.5, 5.0)",0.2,full,"[0.05, 0.5, 5.0]",0.9432234432234432,0.6721536351165981,0.7368421052631579,0.6724952491275149,0.6721536351165981,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.05, 0.5, 5.0)",0.3,full,"[0.05, 0.5, 5.0]",0.9413919413919414,0.6721536351165981,0.7390350877192983,0.6727998874922948,0.6721536351165981,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",0.9423076923076924,0.6735253772290809,0.7368421052631579,0.6741332208256281,0.6735253772290809,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",0.9386446886446886,0.6762688614540466,0.7412280701754386,0.6765964976617863,0.6762688614540466,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",0.9313186813186812,0.6748971193415638,0.7390350877192983,0.6743760984274412,0.6748971193415638,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.05, 0.5, 5.0)",0.7,full,"[0.05, 0.5, 5.0]",0.9221611721611722,0.6762688614540466,0.7368421052631579,0.6754792825345401,0.6762688614540466,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.05, 0.5, 5.0)",0.8,full,"[0.05, 0.5, 5.0]",0.913919413919414,0.6748971193415638,0.7346491228070176,0.6753643230651224,0.6748971193415638,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.1, 1.0, 10.0)",0.2,full,"[0.1, 1.0, 10.0]",0.9267399267399268,0.6652949245541838,0.7324561403508771,0.6654420764913354,0.6652949245541838,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.1, 1.0, 10.0)",0.3,full,"[0.1, 1.0, 10.0]",0.9276556776556776,0.6666666666666666,0.7346491228070176,0.6667754098246688,0.6666666666666666,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.1, 1.0, 10.0)",0.4,full,"[0.1, 1.0, 10.0]",0.923992673992674,0.663923182441701,0.7346491228070176,0.6643876046866237,0.663923182441701,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.1, 1.0, 10.0)",0.5,full,"[0.1, 1.0, 10.0]",0.9203296703296704,0.6625514403292181,0.7302631578947368,0.6627496329885105,0.6625514403292181,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.1, 1.0, 10.0)",0.6,full,"[0.1, 1.0, 10.0]",0.9084249084249084,0.6570644718792867,0.7302631578947368,0.6565789286161204,0.6570644718792867,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.1, 1.0, 10.0)",0.7,full,"[0.1, 1.0, 10.0]",0.903846153846154,0.6556927297668038,0.7258771929824561,0.6562081328819122,0.6556927297668038,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.9,"(0.1, 1.0, 10.0)",0.8,full,"[0.1, 1.0, 10.0]",0.8965201465201466,0.654320987654321,0.7236842105263158,0.6543935307490163,0.654320987654321,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.01, 0.1, 1.0)",0.2,full,"[0.01, 0.1, 1.0]",0.9761904761904762,0.6844993141289437,0.7368421052631579,0.6825490972733972,0.6844993141289437,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.01, 0.1, 1.0)",0.3,full,"[0.01, 0.1, 1.0]",0.9752747252747253,0.691358024691358,0.7368421052631579,0.689903263940064,0.691358024691358,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",0.9716117216117216,0.691358024691358,0.7368421052631579,0.6892673176123802,0.691358024691358,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",0.9688644688644688,0.6927297668038409,0.7368421052631579,0.6909051995128914,0.6927297668038409,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",0.9652014652014652,0.6886145404663924,0.7390350877192983,0.6869548943748465,0.6886145404663924,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.01, 0.1, 1.0)",0.7,full,"[0.01, 0.1, 1.0]",0.9532967032967034,0.6858710562414266,0.743421052631579,0.6835521052033944,0.6858710562414266,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.01, 0.1, 1.0)",0.8,full,"[0.01, 0.1, 1.0]",0.9395604395604396,0.6831275720164609,0.7324561403508771,0.681870911602082,0.6831275720164609,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.05, 0.5, 5.0)",0.2,full,"[0.05, 0.5, 5.0]",0.9432234432234432,0.6721536351165981,0.7368421052631579,0.6724952491275149,0.6721536351165981,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.05, 0.5, 5.0)",0.3,full,"[0.05, 0.5, 5.0]",0.9413919413919414,0.6721536351165981,0.7390350877192983,0.6727998874922948,0.6721536351165981,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",0.9423076923076924,0.6735253772290809,0.7368421052631579,0.6741332208256281,0.6735253772290809,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",0.9386446886446886,0.6762688614540466,0.7412280701754386,0.6765964976617863,0.6762688614540466,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",0.9313186813186812,0.6748971193415638,0.7390350877192983,0.6743760984274412,0.6748971193415638,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.05, 0.5, 5.0)",0.7,full,"[0.05, 0.5, 5.0]",0.9221611721611722,0.6762688614540466,0.7368421052631579,0.6754792825345401,0.6762688614540466,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.05, 0.5, 5.0)",0.8,full,"[0.05, 0.5, 5.0]",0.913919413919414,0.6748971193415638,0.7346491228070176,0.6753643230651224,0.6748971193415638,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.1, 1.0, 10.0)",0.2,full,"[0.1, 1.0, 10.0]",0.9267399267399268,0.6652949245541838,0.7324561403508771,0.6654420764913354,0.6652949245541838,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.1, 1.0, 10.0)",0.3,full,"[0.1, 1.0, 10.0]",0.9276556776556776,0.6666666666666666,0.7346491228070176,0.6667754098246688,0.6666666666666666,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.1, 1.0, 10.0)",0.4,full,"[0.1, 1.0, 10.0]",0.923992673992674,0.663923182441701,0.7346491228070176,0.6643876046866237,0.663923182441701,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.1, 1.0, 10.0)",0.5,full,"[0.1, 1.0, 10.0]",0.9203296703296704,0.6625514403292181,0.7302631578947368,0.6627496329885105,0.6625514403292181,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.1, 1.0, 10.0)",0.6,full,"[0.1, 1.0, 10.0]",0.9084249084249084,0.6570644718792867,0.7302631578947368,0.6565789286161204,0.6570644718792867,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.1, 1.0, 10.0)",0.7,full,"[0.1, 1.0, 10.0]",0.903846153846154,0.6556927297668038,0.7258771929824561,0.6562081328819122,0.6556927297668038,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.95,"(0.1, 1.0, 10.0)",0.8,full,"[0.1, 1.0, 10.0]",0.8965201465201466,0.654320987654321,0.7236842105263158,0.6543935307490163,0.654320987654321,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.01, 0.1, 1.0)",0.2,full,"[0.01, 0.1, 1.0]",0.9761904761904762,0.6844993141289437,0.7368421052631579,0.6825490972733972,0.6844993141289437,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.01, 0.1, 1.0)",0.3,full,"[0.01, 0.1, 1.0]",0.9752747252747253,0.691358024691358,0.7368421052631579,0.689903263940064,0.691358024691358,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",0.9716117216117216,0.691358024691358,0.7368421052631579,0.6892673176123802,0.691358024691358,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",0.9688644688644688,0.6927297668038409,0.7368421052631579,0.6909051995128914,0.6927297668038409,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",0.9652014652014652,0.6886145404663924,0.7390350877192983,0.6869548943748465,0.6886145404663924,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.01, 0.1, 1.0)",0.7,full,"[0.01, 0.1, 1.0]",0.9532967032967034,0.6858710562414266,0.743421052631579,0.6835521052033944,0.6858710562414266,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.01, 0.1, 1.0)",0.8,full,"[0.01, 0.1, 1.0]",0.9395604395604396,0.6831275720164609,0.7324561403508771,0.681870911602082,0.6831275720164609,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.05, 0.5, 5.0)",0.2,full,"[0.05, 0.5, 5.0]",0.9432234432234432,0.6721536351165981,0.7368421052631579,0.6724952491275149,0.6721536351165981,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.05, 0.5, 5.0)",0.3,full,"[0.05, 0.5, 5.0]",0.9413919413919414,0.6721536351165981,0.7390350877192983,0.6727998874922948,0.6721536351165981,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",0.9423076923076924,0.6735253772290809,0.7368421052631579,0.6741332208256281,0.6735253772290809,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",0.9386446886446886,0.6762688614540466,0.7412280701754386,0.6765964976617863,0.6762688614540466,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",0.9313186813186812,0.6748971193415638,0.7390350877192983,0.6743760984274412,0.6748971193415638,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.05, 0.5, 5.0)",0.7,full,"[0.05, 0.5, 5.0]",0.9221611721611722,0.6762688614540466,0.7368421052631579,0.6754792825345401,0.6762688614540466,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.05, 0.5, 5.0)",0.8,full,"[0.05, 0.5, 5.0]",0.913919413919414,0.6748971193415638,0.7346491228070176,0.6753643230651224,0.6748971193415638,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.1, 1.0, 10.0)",0.2,full,"[0.1, 1.0, 10.0]",0.9267399267399268,0.6652949245541838,0.7324561403508771,0.6654420764913354,0.6652949245541838,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.1, 1.0, 10.0)",0.3,full,"[0.1, 1.0, 10.0]",0.9276556776556776,0.6666666666666666,0.7346491228070176,0.6667754098246688,0.6666666666666666,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.1, 1.0, 10.0)",0.4,full,"[0.1, 1.0, 10.0]",0.923992673992674,0.663923182441701,0.7346491228070176,0.6643876046866237,0.663923182441701,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.1, 1.0, 10.0)",0.5,full,"[0.1, 1.0, 10.0]",0.9203296703296704,0.6625514403292181,0.7302631578947368,0.6627496329885105,0.6625514403292181,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.1, 1.0, 10.0)",0.6,full,"[0.1, 1.0, 10.0]",0.9084249084249084,0.6570644718792867,0.7302631578947368,0.6565789286161204,0.6570644718792867,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.1, 1.0, 10.0)",0.7,full,"[0.1, 1.0, 10.0]",0.903846153846154,0.6556927297668038,0.7258771929824561,0.6562081328819122,0.6556927297668038,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,32,0.99,"(0.1, 1.0, 10.0)",0.8,full,"[0.1, 1.0, 10.0]",0.8965201465201466,0.654320987654321,0.7236842105263158,0.6543935307490163,0.654320987654321,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.01, 0.1, 1.0)",0.2,full,"[0.01, 0.1, 1.0]",0.9761904761904762,0.6872427983539094,0.7368421052631579,0.6858507277081799,0.6872427983539094,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.01, 0.1, 1.0)",0.3,full,"[0.01, 0.1, 1.0]",0.9761904761904762,0.6886145404663924,0.7368421052631579,0.6879469429420244,0.6886145404663924,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",0.9752747252747253,0.691358024691358,0.7412280701754386,0.6906393864448492,0.691358024691358,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",0.9734432234432234,0.6941015089163237,0.743421052631579,0.6936850908172393,0.6941015089163237,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",0.9697802197802198,0.6886145404663924,0.75,0.6872584603824567,0.6886145404663924,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.01, 0.1, 1.0)",0.7,full,"[0.01, 0.1, 1.0]",0.967032967032967,0.6872427983539094,0.7478070175438597,0.6866366348725222,0.6872427983539094,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.01, 0.1, 1.0)",0.8,full,"[0.01, 0.1, 1.0]",0.9551282051282052,0.6790123456790124,0.743421052631579,0.6788372731307035,0.6790123456790124,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.05, 0.5, 5.0)",0.2,full,"[0.05, 0.5, 5.0]",0.945054945054945,0.6735253772290809,0.7412280701754386,0.6730684521326641,0.6735253772290809,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.05, 0.5, 5.0)",0.3,full,"[0.05, 0.5, 5.0]",0.9432234432234432,0.6694101508916324,0.7390350877192983,0.6696519520260656,0.6694101508916324,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",0.9432234432234432,0.6748971193415638,0.7412280701754386,0.6745785056983821,0.6748971193415638,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",0.9404761904761904,0.6790123456790124,0.7456140350877193,0.6787551361331646,0.6790123456790124,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",0.9386446886446886,0.6776406035665294,0.7412280701754386,0.6769625767045323,0.6776406035665294,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.05, 0.5, 5.0)",0.7,full,"[0.05, 0.5, 5.0]",0.934981684981685,0.6803840877914952,0.743421052631579,0.6801401129364164,0.6803840877914952,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.05, 0.5, 5.0)",0.8,full,"[0.05, 0.5, 5.0]",0.9304029304029304,0.6762688614540466,0.7456140350877193,0.6770281613969958,0.6762688614540466,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.1, 1.0, 10.0)",0.2,full,"[0.1, 1.0, 10.0]",0.9294871794871796,0.663923182441701,0.7368421052631579,0.6641087431580021,0.663923182441701,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.1, 1.0, 10.0)",0.3,full,"[0.1, 1.0, 10.0]",0.9294871794871796,0.6652949245541838,0.7368421052631579,0.6654420764913354,0.6652949245541838,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.1, 1.0, 10.0)",0.4,full,"[0.1, 1.0, 10.0]",0.9285714285714286,0.663923182441701,0.7390350877192983,0.6635750279241576,0.663923182441701,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.1, 1.0, 10.0)",0.5,full,"[0.1, 1.0, 10.0]",0.9267399267399268,0.6611796982167353,0.7368421052631579,0.6613638532208952,0.6611796982167353,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.1, 1.0, 10.0)",0.6,full,"[0.1, 1.0, 10.0]",0.9276556776556776,0.6625514403292181,0.7368421052631579,0.6632835278175591,0.6625514403292181,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.1, 1.0, 10.0)",0.7,full,"[0.1, 1.0, 10.0]",0.9221611721611722,0.663923182441701,0.7346491228070176,0.6653005372213957,0.663923182441701,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.9,"(0.1, 1.0, 10.0)",0.8,full,"[0.1, 1.0, 10.0]",0.9194139194139194,0.6611796982167353,0.7324561403508771,0.6631685683481412,0.6611796982167353,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.95,"(0.01, 0.1, 1.0)",0.2,full,"[0.01, 0.1, 1.0]",0.9771062271062272,0.6858710562414266,0.7368421052631579,0.6842127560100666,0.6858710562414266,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.95,"(0.01, 0.1, 1.0)",0.3,full,"[0.01, 0.1, 1.0]",0.9771062271062272,0.6886145404663924,0.7390350877192983,0.687541145840575,0.6886145404663924,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",0.978021978021978,0.691358024691358,0.743421052631579,0.6908427762753575,0.691358024691358,6000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,1,1,1,6000,48,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",0.978021978021978,0.6941015089163237,0.75,0.6938884806477478,0.6941015089163237,6000
