experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,texas,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,87,58,38,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8793103448275862,0.8014592933947773,13624,0.8947368421052632,"{""0"": 12, ""2"": 6, ""3"": 36, ""4"": 16}","{""0"": 0.9775454657527801, ""2"": 1.0, ""3"": 0.9564931759590151, ""4"": 0.9540856816251061}",19.627165746001992,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,87,58,38,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.8793103448275862,0.8014592933947773,10218,0.8947368421052632,"{""0"": 11, ""2"": 6, ""3"": 35, ""4"": 16}","{""0"": 0.9531834163798876, ""2"": 1.0, ""3"": 0.9516532728360324, ""4"": 0.9516015101336942}",12.615942675001861,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.6800307219662058,10218,0.8947368421052632,"{""0"": 11, ""2"": 6, ""3"": 32, ""4"": 16}","{""0"": 0.971282204596687, ""2"": 1.0, ""3"": 0.9558575956099725, ""4"": 0.9644953313998476}",12.500399097996706,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.7586206896551724,0.6133640552995392,15327,0.8421052631578947,"{""0"": 11, ""2"": 6, ""3"": 34, ""4"": 16}","{""0"": 0.9565747578123782, ""2"": 1.0, ""3"": 0.9539231251025174, ""4"": 0.9653280152561438}",4.2157857900019735,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,87,58,38,6000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8793103448275862,0.8014592933947773,15327,0.8947368421052632,"{""0"": 11, ""2"": 6, ""3"": 35, ""4"": 16}","{""0"": 0.9510199231659321, ""2"": 1.0, ""3"": 0.9531954271370715, ""4"": 0.956731252896166}",5.000160555995535,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,87,58,38,6000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.8620689655172413,0.7514592933947774,15327,0.8947368421052632,"{""0"": 11, ""2"": 6, ""3"": 35, ""4"": 16}","{""0"": 0.9510199231659321, ""2"": 1.0, ""3"": 0.9531954271370715, ""4"": 0.956731252896166}",8.602247358001478,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.7514592933947774,15327,0.8947368421052632,"{""0"": 11, ""2"": 6, ""3"": 34, ""4"": 16}","{""0"": 0.9565747578123782, ""2"": 1.0, ""3"": 0.9539231251025174, ""4"": 0.9653280152561438}",4.514337368003908,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.8793103448275862,0.7824116743471583,1703,0.8421052631578947,"{""0"": 12, ""2"": 6, ""3"": 40, ""4"": 18}","{""0"": 0.9523332904157101, ""2"": 1.0, ""3"": 0.9561787567436546, ""4"": 0.9686341686727554}",5.477068574000441,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.7324116743471583,6812,0.8947368421052632,"{""0"": 11, ""2"": 6, ""3"": 35, ""4"": 17}","{""0"": 0.9549340311879266, ""2"": 1.0, ""3"": 0.950846432413121, ""4"": 0.965858927619041}",13.299836042002426,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

