experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,cornell,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.847457627118644,0.7075094260578132,13624,0.7297297297297297,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 27, ""4"": 7}","{""0"": 0.9679018028617566, ""1"": 0.9626542637831623, ""2"": 0.9569742982347741, ""3"": 0.9571639442526619, ""4"": 1.0}",18.607029494996823,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.847457627118644,0.7075094260578132,10218,0.7297297297297297,"{""0"": 13, ""1"": 7, ""2"": 14, ""3"": 26, ""4"": 7}","{""0"": 0.9523680849162907, ""1"": 0.9671171000802044, ""2"": 0.9605815757268398, ""3"": 0.9565926111570702, ""4"": 1.0}",14.60297567499947,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7796610169491526,0.6189149560117302,10218,0.7567567567567568,"{""0"": 13, ""1"": 7, ""2"": 14, ""3"": 24, ""4"": 7}","{""0"": 0.960882358911465, ""1"": 0.9726551817566989, ""2"": 0.9670793681720544, ""3"": 0.9522395602118121, ""4"": 1.0}",13.68292224999459,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.6594155844155843,15327,0.7027027027027027,"{""0"": 13, ""1"": 7, ""2"": 14, ""3"": 26, ""4"": 7}","{""0"": 0.9508689792592926, ""1"": 0.9661998363104449, ""2"": 0.9596955076109249, ""3"": 0.9535363262291743, ""4"": 1.0}",6.399168099000235,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,87,59,37,6000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.847457627118644,0.7413594470046083,15327,0.8378378378378378,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 27, ""4"": 7}","{""0"": 0.9682609287136539, ""1"": 0.9620206949916276, ""2"": 0.9575222110474565, ""3"": 0.956889353029277, ""4"": 1.0}",5.79471025300154,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,87,59,37,4000,64,0.95,"(1.0,)",0.5,full,[1.0],1.0,0.864406779661017,0.7360808546292417,15327,0.7297297297297297,"{""0"": 13, ""1"": 7, ""2"": 14, ""3"": 26, ""4"": 7}","{""0"": 0.9508689792592926, ""1"": 0.9661998363104449, ""2"": 0.9596955076109249, ""3"": 0.9535363262291743, ""4"": 1.0}",8.873042706996785,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.847457627118644,0.7075094260578132,15327,0.7297297297297297,"{""0"": 13, ""1"": 7, ""2"": 14, ""3"": 26, ""4"": 7}","{""0"": 0.9508689792592926, ""1"": 0.9661998363104449, ""2"": 0.9596955076109249, ""3"": 0.9535363262291743, ""4"": 1.0}",4.392205635005666,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.7063364055299539,1703,0.7837837837837838,"{""0"": 15, ""1"": 8, ""2"": 15, ""3"": 31, ""4"": 7}","{""0"": 0.965285796970756, ""1"": 1.0, ""2"": 0.9596418500921695, ""3"": 0.9536407842230192, ""4"": 1.0}",6.106468197998765,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.625366568914956,6812,0.7297297297297297,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 27, ""4"": 7}","{""0"": 0.9677892017773086, ""1"": 0.9585533445504677, ""2"": 0.9522089983819022, ""3"": 0.9543128289805984, ""4"": 1.0}",14.514203252998414,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

