top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,objective,num_selected_features,candidate_note,dataset,repeat,split,split_id,split_seed,split_policy,ablation
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8,0.6116724738675958,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8,0.6116724738675958,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8125,0.6216724738675958,0.8125,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.825,0.6502439024390243,0.825,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8,0.6302439024390244,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8,0.6302439024390244,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8,0.6116724738675958,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8,0.6116724738675958,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8125,0.6216724738675958,0.8125,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.825,0.6502439024390243,0.825,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8,0.6302439024390244,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",1.0,0.7875,0.6016724738675958,0.7875,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8,0.6116724738675958,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8,0.6116724738675958,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8125,0.6216724738675958,0.8125,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.825,0.6502439024390243,0.825,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8,0.6302439024390244,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8,0.6302439024390244,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8,0.6116724738675958,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8,0.6116724738675958,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8125,0.6216724738675958,0.8125,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.825,0.6502439024390243,0.825,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8,0.6302439024390244,0.8,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",1.0,0.7875,0.6016724738675958,0.7875,4000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.7875,0.606794425087108,0.7875,6000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.775,0.5782229965156793,0.775,6000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.7625,0.5682229965156794,0.7625,6000,test_not_evaluated_for_candidates,wisconsin,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3
