dataset,ablation,n,train_mean,train_std,val_mean,val_std,test_mean,test_std,train_size,val_size,test_size,split_policy,train_mean_%,train_std_%,val_mean_%,val_std_%,test_mean_%,test_std_%
cornell,fixed_dim64_energy095,1,1.0,,0.7457627118644068,,0.8108108108108109,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,74.57627118644068,,81.08108108108108,
cornell,no_highpass,1,1.0,,0.6949152542372882,,0.7297297297297297,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,69.49152542372882,,72.97297297297297,
cornell,no_p3,1,1.0,,0.7796610169491526,,0.8108108108108109,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,77.96610169491525,,81.08108108108108,
cornell,no_sym,1,1.0,,0.711864406779661,,0.7837837837837838,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,71.1864406779661,,78.37837837837837,
cornell,pca_only,1,1.0,,0.6271186440677966,,0.7027027027027027,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,62.71186440677966,,70.27027027027027,
cornell,raw_only,1,1.0,,0.7796610169491526,,0.8378378378378378,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,77.96610169491525,,83.78378378378379,
cornell,ridge_only,1,1.0,,0.7796610169491526,,0.8378378378378378,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,77.96610169491525,,83.78378378378379,
cornell,row_lowpass_only,1,1.0,,0.6610169491525424,,0.8108108108108109,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,66.10169491525424,,81.08108108108108,
cornell,single_alpha,1,0.9885057471264368,,0.7457627118644068,,0.7567567567567568,,87,59,37,random_stratified_matching_fixed_split0_class_counts,98.85057471264368,,74.57627118644068,,75.67567567567568,

