experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,wisconsin,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.85,0.658815331010453,13624,0.9019607843137255,"{""0"": 3, ""1"": 29, ""2"": 37, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9546670425294099, ""2"": 0.9542739536345767, ""3"": 0.9708430615199066, ""4"": 0.956334532745477}",28.41210874000535,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.85,0.6588153310104529,10218,0.8823529411764706,"{""0"": 3, ""1"": 29, ""2"": 37, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9570362673147058, ""2"": 0.9551070420649381, ""3"": 0.9703614175398189, ""4"": 0.9534536710992308}",20.117746197000088,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.825,0.6253658536585366,10218,0.8627450980392157,"{""0"": 3, ""1"": 29, ""2"": 36, ""3"": 14, ""4"": 9}","{""0"": 1.0, ""1"": 0.9594967976798073, ""2"": 0.9557735483416996, ""3"": 0.9567910285282195, ""4"": 0.9671460903959483}",16.364632213997538,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.7375,0.48620209059233443,15327,0.8627450980392157,"{""0"": 3, ""1"": 29, ""2"": 36, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9568148557510807, ""2"": 0.9522740491652031, ""3"": 0.9723418667821204, ""4"": 0.9576220496560907}",7.5053473970037885,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,120,80,51,6000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.6773867595818815,15327,0.8627450980392157,"{""0"": 3, ""1"": 29, ""2"": 37, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9530021682967491, ""2"": 0.9506670829010596, ""3"": 0.9693923722413418, ""4"": 0.9527685691649814}",7.517428045000997,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,120,80,51,4000,64,0.95,"(1.0,)",0.5,full,[1.0],1.0,0.8375,0.6302439024390244,15327,0.9215686274509803,"{""0"": 3, ""1"": 29, ""2"": 36, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9568148557510807, ""2"": 0.9522740491652031, ""3"": 0.9723418667821204, ""4"": 0.9576220496560907}",11.227013572999567,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,120,80,51,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8625,0.6873867595818816,15327,0.8823529411764706,"{""0"": 3, ""1"": 29, ""2"": 37, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9530021682967491, ""2"": 0.9506670829010596, ""3"": 0.9693923722413418, ""4"": 0.9527685691649814}",6.012978810002096,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.85,0.6422648083623693,1703,0.9019607843137255,"{""0"": 3, ""1"": 30, ""2"": 43, ""3"": 15, ""4"": 10}","{""0"": 1.0, ""1"": 0.9569986461231974, ""2"": 0.9588099823097213, ""3"": 0.9647496242429704, ""4"": 1.0}",8.29480054799933,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.825,0.6253658536585366,6812,0.8823529411764706,"{""0"": 3, ""1"": 29, ""2"": 38, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9581234349380193, ""2"": 0.9504747877540948, ""3"": 0.9770741166883533, ""4"": 0.9588122760348836}",20.197731006999675,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

