dataset,ablation,n,train_mean,train_std,val_mean,val_std,test_mean,test_std,train_size,val_size,test_size,split_policy,train_mean_%,train_std_%,val_mean_%,val_std_%,test_mean_%,test_std_%
chameleon,fixed_dim64_energy095,1,0.978021978021978,,0.7338820301783264,,0.7149122807017544,,1092,729,456,fixed_geom_gcn_split_id_0,97.8021978021978,,73.38820301783264,,71.49122807017544,
chameleon,no_highpass,1,0.9771062271062271,,0.7366255144032922,,0.7236842105263158,,1092,729,456,fixed_geom_gcn_split_id_0,97.7106227106227,,73.66255144032921,,72.36842105263158,
chameleon,no_p3,1,0.989010989010989,,0.7393689986282579,,0.7192982456140351,,1092,729,456,fixed_geom_gcn_split_id_0,98.9010989010989,,73.93689986282578,,71.9298245614035,
chameleon,no_sym,1,0.9926739926739927,,0.7256515775034293,,0.7149122807017544,,1092,729,456,fixed_geom_gcn_split_id_0,99.26739926739927,,72.56515775034293,,71.49122807017544,
chameleon,pca_only,1,0.9706959706959707,,0.7270233196159122,,0.6995614035087719,,1092,729,456,fixed_geom_gcn_split_id_0,97.06959706959707,,72.70233196159121,,69.95614035087719,
chameleon,raw_only,1,0.9386446886446886,,0.45816186556927296,,0.43859649122807015,,1092,729,456,fixed_geom_gcn_split_id_0,93.86446886446886,,45.8161865569273,,43.859649122807014,
chameleon,ridge_only,1,0.9826007326007326,,0.7270233196159122,,0.7192982456140351,,1092,729,456,fixed_geom_gcn_split_id_0,98.26007326007326,,72.70233196159121,,71.9298245614035,
chameleon,row_lowpass_only,1,0.9652014652014652,,0.7283950617283951,,0.6995614035087719,,1092,729,456,fixed_geom_gcn_split_id_0,96.52014652014653,,72.8395061728395,,69.95614035087719,
chameleon,single_alpha,1,0.9368131868131868,,0.720164609053498,,0.6907894736842105,,1092,729,456,fixed_geom_gcn_split_id_0,93.68131868131869,,72.0164609053498,,69.07894736842105,

