experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,amazon-computers,6,6,,20260425,class_balanced_random_20_train_30_val_per_class,no_p3,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.84,0.8400000000000001,6136,0.7666767280410504,"{""0"": 17, ""1"": 17, ""2"": 18, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 16, ""7"": 17, ""8"": 17, ""9"": 16}","{""0"": 0.951073419168191, ""1"": 0.9609702431371344, ""2"": 0.9729965696800149, ""3"": 0.9569761381864798, ""4"": 0.960032516304658, ""5"": 0.9636686046555201, ""6"": 0.9634147828228344, ""7"": 0.9623181018685715, ""8"": 0.9636768553272019, ""9"": 0.9581254540877239}",718.3269608740011,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,6,6,,20260425,class_balanced_random_20_train_30_val_per_class,no_sym,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.8033333333333333,0.8033333333333333,4602,0.7386054935104135,"{""0"": 18, ""1"": 17, ""2"": 18, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 16, ""7"": 17, ""8"": 17, ""9"": 16}","{""0"": 0.9746360007648521, ""1"": 0.9591030522514952, ""2"": 0.9724697616624985, ""3"": 0.9558672816222857, ""4"": 0.9660760587998006, ""5"": 0.9625886131898695, ""6"": 0.9673853638983764, ""7"": 0.9557771782259892, ""8"": 0.9672383749840586, ""9"": 0.9602421500362646}",763.1406333900013,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,6,6,,20260425,class_balanced_random_20_train_30_val_per_class,no_highpass,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_highpass,"[0.01, 0.1, 1.0]",0.995,0.87,0.8699999999999999,4602,0.7985964382734682,"{""0"": 17, ""1"": 15, ""2"": 18, ""3"": 17, ""4"": 16, ""5"": 16, ""6"": 15, ""7"": 15, ""8"": 16, ""9"": 15}","{""0"": 0.9641727473981417, ""1"": 0.9614193602368164, ""2"": 0.9770285102885606, ""3"": 0.967508512446596, ""4"": 0.9575231745486446, ""5"": 0.9639133171839224, ""6"": 0.9621482700276524, ""7"": 0.960446708801361, ""8"": 0.9596174669313543, ""9"": 0.961492040649076}",570.1472143959982,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,6,6,,20260425,class_balanced_random_20_train_30_val_per_class,pca_only,src_v16c_ablation,200,300,13252,4000,64,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.8333333333333334,0.8333333333333333,6903,0.7717325686688802,"{""0"": 19, ""1"": 19, ""2"": 19, ""3"": 19, ""4"": 19, ""5"": 19, ""6"": 18, ""7"": 19, ""8"": 19, ""9"": 18}","{""0"": 1.0, ""1"": 1.0, ""2"": 1.0, ""3"": 1.0, ""4"": 1.0, ""5"": 1.0, ""6"": 0.9940556968753321, ""7"": 1.0, ""8"": 1.0, ""9"": 0.9937625076043439}",204.63581407700258,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,6,6,,20260425,class_balanced_random_20_train_30_val_per_class,ridge_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8633333333333333,0.8633333333333333,6903,0.78765469363115,"{""0"": 17, ""1"": 16, ""2"": 18, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 17, ""9"": 15}","{""0"": 0.9573142041079895, ""1"": 0.9598324854974416, ""2"": 0.974752315384332, ""3"": 0.9655284914342077, ""4"": 0.96676928928457, ""5"": 0.9604274982602786, ""6"": 0.9622544058981366, ""7"": 0.9541340125605212, ""8"": 0.9693736729726444, ""9"": 0.9511097927289053}",209.97064208799566,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,6,6,,20260425,class_balanced_random_20_train_30_val_per_class,single_alpha,src_v16c_ablation,200,300,13252,4000,64,0.95,"(1.0,)",0.4,full,[1.0],0.99,0.8466666666666667,0.8466666666666667,6903,0.778222155146393,"{""0"": 17, ""1"": 16, ""2"": 18, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 17, ""9"": 15}","{""0"": 0.9573142041079895, ""1"": 0.9598324854974416, ""2"": 0.974752315384332, ""3"": 0.9655284914342077, ""4"": 0.96676928928457, ""5"": 0.9604274982602786, ""6"": 0.9622544058981366, ""7"": 0.9541340125605212, ""8"": 0.9693736729726444, ""9"": 0.9511097927289053}",273.52456572599476,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,6,6,,20260425,class_balanced_random_20_train_30_val_per_class,fixed_dim64_energy095,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.86,0.86,6903,0.7877301539390281,"{""0"": 17, ""1"": 16, ""2"": 18, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 17, ""9"": 15}","{""0"": 0.9573142041079895, ""1"": 0.9598324854974416, ""2"": 0.974752315384332, ""3"": 0.9655284914342077, ""4"": 0.96676928928457, ""5"": 0.9604274982602786, ""6"": 0.9622544058981366, ""7"": 0.9541340125605212, ""8"": 0.9693736729726444, ""9"": 0.9511097927289053}",135.57359789000475,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,6,6,,20260425,class_balanced_random_20_train_30_val_per_class,raw_only,src_v16c_ablation,200,300,13252,4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,raw_only,"[0.01, 0.1, 1.0]",0.99,0.7333333333333333,0.7333333333333333,767,0.6279806821611832,"{""0"": 18, ""1"": 18, ""2"": 19, ""3"": 19, ""4"": 19, ""5"": 19, ""6"": 17, ""7"": 17, ""8"": 18, ""9"": 18}","{""0"": 0.9900334410411654, ""1"": 0.9915981495580022, ""2"": 1.0, ""3"": 1.0, ""4"": 1.0, ""5"": 1.0, ""6"": 0.9949344106590358, ""7"": 0.9901323162097052, ""8"": 0.9963542035115907, ""9"": 0.9962469523301424}",117.97794258900103,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,6,6,,20260425,class_balanced_random_20_train_30_val_per_class,row_lowpass_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",0.995,0.8533333333333334,0.8533333333333333,3068,0.7793540597645638,"{""0"": 17, ""1"": 16, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 15, ""7"": 15, ""8"": 16, ""9"": 16}","{""0"": 0.9650473483074522, ""1"": 0.9596611504699057, ""2"": 0.9549088769119595, ""3"": 0.9677877707549273, ""4"": 0.9706017226608639, ""5"": 0.968133918323216, ""6"": 0.9650503822070909, ""7"": 0.962737372390092, ""8"": 0.9631868942094954, ""9"": 0.9690468286955873}",409.19013200899644,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

