dataset,ablation,n,train_mean,train_std,val_mean,val_std,test_mean,test_std,train_size,val_size,test_size,split_policy,train_mean_%,train_std_%,val_mean_%,val_std_%,test_mean_%,test_std_%
amazon-photo,fixed_dim64_energy095,1,1.0,,0.9,,0.8575172413793103,,160,240,7250,class_balanced_random_20_train_30_val_per_class,100.0,,90.0,,85.75172413793103,
amazon-photo,no_highpass,1,1.0,,0.9166666666666666,,0.8783448275862069,,160,240,7250,class_balanced_random_20_train_30_val_per_class,100.0,,91.66666666666666,,87.8344827586207,
amazon-photo,no_p3,1,1.0,,0.8916666666666667,,0.847448275862069,,160,240,7250,class_balanced_random_20_train_30_val_per_class,100.0,,89.16666666666667,,84.7448275862069,
amazon-photo,no_sym,1,1.0,,0.8708333333333333,,0.8224827586206896,,160,240,7250,class_balanced_random_20_train_30_val_per_class,100.0,,87.08333333333333,,82.24827586206897,
amazon-photo,pca_only,1,1.0,,0.8791666666666667,,0.824,,160,240,7250,class_balanced_random_20_train_30_val_per_class,100.0,,87.91666666666667,,82.39999999999999,
amazon-photo,raw_only,1,1.0,,0.8,,0.7718620689655172,,160,240,7250,class_balanced_random_20_train_30_val_per_class,100.0,,80.0,,77.18620689655172,
amazon-photo,ridge_only,1,1.0,,0.8916666666666667,,0.8653793103448276,,160,240,7250,class_balanced_random_20_train_30_val_per_class,100.0,,89.16666666666667,,86.53793103448277,
amazon-photo,row_lowpass_only,1,1.0,,0.8958333333333334,,0.8710344827586207,,160,240,7250,class_balanced_random_20_train_30_val_per_class,100.0,,89.58333333333334,,87.10344827586208,
amazon-photo,single_alpha,1,1.0,,0.9041666666666667,,0.8617931034482759,,160,240,7250,class_balanced_random_20_train_30_val_per_class,100.0,,90.41666666666667,,86.17931034482758,

