experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,no_p3,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8916666666666667,0.8916666666666667,5960,0.847448275862069,"{""0"": 17, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 17, ""7"": 17}","{""0"": 0.9535755051734196, ""1"": 0.9698352860535376, ""2"": 0.9633121778726349, ""3"": 0.9590407575286191, ""4"": 0.9587685664883505, ""5"": 0.9553620985068901, ""6"": 0.9648283864462265, ""7"": 0.9579901175940739}",385.7876045370067,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,no_sym,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.8708333333333333,0.8708333333333333,4470,0.8224827586206896,"{""0"": 18, ""1"": 16, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 17, ""7"": 17}","{""0"": 0.9760708399319487, ""1"": 0.954392230026853, ""2"": 0.9571314148647063, ""3"": 0.958177564210659, ""4"": 0.9557028346169223, ""5"": 0.960657751060456, ""6"": 0.9631698471013199, ""7"": 0.9573571777208297}",332.47921407299873,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,no_highpass,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.9166666666666666,0.9166666666666667,4470,0.8783448275862069,"{""0"": 17, ""1"": 14, ""2"": 16, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9610919667273334, ""1"": 0.9584091721044296, ""2"": 0.9628685318476403, ""3"": 0.9621677329332421, ""4"": 0.9636561421142855, ""5"": 0.9619854779867026, ""6"": 0.9556442253589286, ""7"": 0.9596213410758138}",327.0855324639997,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,pca_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.8791666666666667,0.8791666666666667,6705,0.824,"{""0"": 17, ""1"": 16, ""2"": 16, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9628217603346323, ""1"": 0.9577679180806634, ""2"": 0.9582668885117545, ""3"": 0.9655590059253457, ""4"": 0.9638919206747026, ""5"": 0.9585128654747912, ""6"": 0.9606722868001898, ""7"": 0.961234546832935}",129.30444854500092,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,ridge_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8916666666666667,0.8916666666666666,6705,0.8653793103448276,"{""0"": 17, ""1"": 16, ""2"": 16, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9628217603346323, ""1"": 0.9577679180806634, ""2"": 0.9582668885117545, ""3"": 0.9655590059253457, ""4"": 0.9638919206747026, ""5"": 0.9585128654747912, ""6"": 0.9606722868001898, ""7"": 0.961234546832935}",125.49396943199827,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,single_alpha,src_v16c_ablation,160,240,7250,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.9041666666666667,0.9041666666666667,6705,0.8617931034482759,"{""0"": 17, ""1"": 16, ""2"": 16, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9628217603346323, ""1"": 0.9577679180806634, ""2"": 0.9582668885117545, ""3"": 0.9655590059253457, ""4"": 0.9638919206747026, ""5"": 0.9585128654747912, ""6"": 0.9606722868001898, ""7"": 0.961234546832935}",223.0057920629988,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,fixed_dim64_energy095,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9,0.9,6705,0.8575172413793103,"{""0"": 17, ""1"": 16, ""2"": 16, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9628217603346323, ""1"": 0.9577679180806634, ""2"": 0.9582668885117545, ""3"": 0.9655590059253457, ""4"": 0.9638919206747026, ""5"": 0.9585128654747912, ""6"": 0.9606722868001898, ""7"": 0.961234546832935}",102.73315931499383,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,raw_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.8,745,0.7718620689655172,"{""0"": 18, ""1"": 14, ""2"": 18, ""3"": 16, ""4"": 18, ""5"": 15, ""6"": 17, ""7"": 17}","{""0"": 0.9732634904698955, ""1"": 0.9656518280982324, ""2"": 0.973592788195747, ""3"": 0.9657745649570323, ""4"": 0.9775619724131706, ""5"": 0.9510770733329529, ""6"": 0.9527494398939523, ""7"": 0.9535990430870833}",79.1451466619983,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,row_lowpass_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.8958333333333334,0.8958333333333333,2980,0.8710344827586207,"{""0"": 18, ""1"": 14, ""2"": 17, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 17, ""7"": 17}","{""0"": 0.9753700500146489, ""1"": 0.9590444345808006, ""2"": 0.9608372120850625, ""3"": 0.9627796100976548, ""4"": 0.954566902538018, ""5"": 0.9586479746679852, ""6"": 0.9622394295242401, ""7"": 0.9553533783580844}",285.7949849130018,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

