experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,cornell,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.711864406779661,0.45621072475911184,13624,0.8108108108108109,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 26, ""4"": 7}","{""0"": 0.9561676191027192, ""1"": 0.954871925133817, ""2"": 0.966994551644209, ""3"": 0.9561523046318287, ""4"": 1.0}",17.92771612600336,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.6949152542372882,0.4312107247591118,10218,0.8108108108108109,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 25, ""4"": 7}","{""0"": 0.9569723654379408, ""1"": 0.9607254833783836, ""2"": 0.9660296644182339, ""3"": 0.9526098396004703, ""4"": 1.0}",15.09215967599448,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,87,59,37,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.711864406779661,0.48514872224549643,10218,0.7567567567567568,"{""0"": 14, ""1"": 7, ""2"": 13, ""3"": 25, ""4"": 7}","{""0"": 0.9638516670059943, ""1"": 0.9657803013107783, ""2"": 0.9561736241317773, ""3"": 0.9532694035799568, ""4"": 1.0}",13.717262817001028,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.6440677966101694,0.3766652702136573,15327,0.6756756756756757,"{""0"": 14, ""1"": 7, ""2"": 13, ""3"": 25, ""4"": 7}","{""0"": 0.9601428884539738, ""1"": 0.9596579725219605, ""2"": 0.9535997530423729, ""3"": 0.9524691511466111, ""4"": 1.0}",5.885858560999623,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.5461457896941768,15327,0.8378378378378378,"{""0"": 14, ""1"": 7, ""2"": 13, ""3"": 25, ""4"": 7}","{""0"": 0.9601428884539738, ""1"": 0.9596579725219605, ""2"": 0.9535997530423729, ""3"": 0.9524691511466111, ""4"": 1.0}",5.3175778219956555,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,87,59,37,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.6779661016949152,0.4130289065772937,15327,0.8378378378378378,"{""0"": 14, ""1"": 7, ""2"": 13, ""3"": 25, ""4"": 7}","{""0"": 0.9601428884539738, ""1"": 0.9596579725219605, ""2"": 0.9535997530423729, ""3"": 0.9524691511466111, ""4"": 1.0}",7.584204830993258,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,87,59,37,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.711864406779661,0.4630289065772937,15327,0.8378378378378378,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 26, ""4"": 7}","{""0"": 0.9553856283264626, ""1"": 0.9539418418341494, ""2"": 0.9642548821330905, ""3"": 0.9542666700742456, ""4"": 1.0}",3.4996035160002066,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.5471198156682028,1703,0.7567567567567568,"{""0"": 15, ""1"": 8, ""2"": 15, ""3"": 31, ""4"": 7}","{""0"": 0.9678504697639784, ""1"": 1.0, ""2"": 0.960366069970768, ""3"": 0.9625436216489781, ""4"": 1.0}",5.60407395799848,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.6949152542372882,0.4601487222454964,6812,0.8108108108108109,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 26, ""4"": 7}","{""0"": 0.9580207598843453, ""1"": 0.951240636984227, ""2"": 0.9580111431294649, ""3"": 0.9514799688279271, ""4"": 1.0}",13.482389638003951,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

