dataset,ablation,n,train_mean,train_std,val_mean,val_std,test_mean,test_std,train_size,val_size,test_size,split_policy,train_mean_%,train_std_%,val_mean_%,val_std_%,test_mean_%,test_std_%
cornell,fixed_dim64_energy095,1,1.0,,0.711864406779661,,0.8378378378378378,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,71.1864406779661,,83.78378378378379,
cornell,no_highpass,1,1.0,,0.711864406779661,,0.7567567567567568,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,71.1864406779661,,75.67567567567568,
cornell,no_p3,1,1.0,,0.711864406779661,,0.8108108108108109,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,71.1864406779661,,81.08108108108108,
cornell,no_sym,1,1.0,,0.6949152542372882,,0.8108108108108109,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,69.49152542372882,,81.08108108108108,
cornell,pca_only,1,1.0,,0.6440677966101694,,0.6756756756756757,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,64.40677966101694,,67.56756756756756,
cornell,raw_only,1,1.0,,0.7966101694915254,,0.7567567567567568,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,79.66101694915254,,75.67567567567568,
cornell,ridge_only,1,1.0,,0.7796610169491526,,0.8378378378378378,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,77.96610169491525,,83.78378378378379,
cornell,row_lowpass_only,1,1.0,,0.6949152542372882,,0.8108108108108109,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,69.49152542372882,,81.08108108108108,
cornell,single_alpha,1,1.0,,0.6779661016949152,,0.8378378378378378,,87,59,37,random_stratified_matching_fixed_split0_class_counts,100.0,,67.79661016949152,,83.78378378378379,

