dataset,grid,splits,split_mean,split_std,seed_mean,seed_std,top_k_mean,top_k_std,dim_mean,dim_std,energy_mean,energy_std,w_mean,w_std,B_boundary_dominance_mean,B_boundary_dominance_std,train_acc_mean,train_acc_std,val_acc_mean,val_acc_std,test_acc_mean,test_acc_std,I_X_mean,I_X_std,I_PrX_mean,I_PrX_std,I_Pr2X_mean,I_Pr2X_std,I_Pr3X_mean,I_Pr3X_std,I_XminusPrX_mean,I_XminusPrX_std,I_PrXminusPr2X_mean,I_PrXminusPr2X_std,I_PsX_mean,I_PsX_std,I_Ps2X_mean,I_Ps2X_std,I_XminusPsX_mean,I_XminusPsX_std,R_raw_dominance_mean,R_raw_dominance_std,L_lowpass_dominance_mean,L_lowpass_dominance_std,H_highpass_dominance_mean,H_highpass_dominance_std,HHI_highpass_heterophily_index_mean,HHI_highpass_heterophily_index_std,T_twohop_return_index_mean,T_twohop_return_index_std,O_deephop_utility_mean,O_deephop_utility_std,S_hub_sensitivity_mean,S_hub_sensitivity_std,C_mean_class_geometry_complexity_mean,C_mean_class_geometry_complexity_std,C_std_class_geometry_imbalance_mean,C_std_class_geometry_imbalance_std,C_min_mean,C_min_std,C_max_mean,C_max_std,A_PR_pca_ridge_agreement_mean,A_PR_pca_ridge_agreement_std,D_geometry_discriminant_conflict_mean,D_geometry_discriminant_conflict_std,Q_easy_mean,Q_easy_std,Q_geo_only_mean,Q_geo_only_std,Q_boundary_only_mean,Q_boundary_only_std,Q_hard_mean,Q_hard_std,SignalEntropy_test_mean_mean,SignalEntropy_test_mean_std,Purity_test_mean_mean,Purity_test_mean_std,SignalEntropy_correct_mean_mean,SignalEntropy_correct_mean_std,SignalEntropy_wrong_mean_mean,SignalEntropy_wrong_mean_std,Purity_correct_mean_mean,Purity_correct_mean_std,Purity_wrong_mean_mean,Purity_wrong_mean_std,Corr_HHI_Mpca_mean,Corr_HHI_Mpca_std,Corr_deg_SymRatio_mean,Corr_deg_SymRatio_std,Corr_deg_error_mean,Corr_deg_error_std,graph_signal_identity,decision_mechanism_identity
texas,default,1,0.0,0.0,20260419.0,0.0,4000.0,0.0,32.0,0.0,0.9,0.0,0.2,0.0,0.8,0.0,1.0,0.0,0.8620689655172413,0.0,0.868421052631579,0.0,0.04225,0.0,0.1155,0.0,0.14975,0.0,0.1475,0.0,0.08725,0.0,0.1555,0.0,0.0865,0.0,0.14225,0.0,0.0735,0.0,0.04225,0.0,0.6415,0.0,0.31625,0.0,0.4929851909579221,0.0,1.4455445544482892,0.0,0.5560791705916831,0.0,0.46109839816863296,0.0,13.25,0.0,8.5,0.0,5.0,0.0,25.0,0.0,0.8421052631578947,0.0,0.1578947368421053,0.0,0.7368421052631579,0.0,0.0,0.0,0.13157894736842105,0.0,0.13157894736842105,0.0,2.1408422583094064,0.0,0.16664870876567722,0.0,2.1374266522976746,0.0,2.1633852579868345,0.0,0.1688721329685746,0.0,0.15197410902655445,0.0,0.4185305091360597,0.0,-0.029919835038536485,0.0,0.12514670591635443,0.0,low-pass-dominant,boundary-dominant

