experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,cornell,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,87,59,37,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.5425743611227483,13624,0.7837837837837838,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 28, ""4"": 7}","{""0"": 0.9628698605211351, ""1"": 0.9585456511614454, ""2"": 0.9627505661089437, ""3"": 0.9511351527880055, ""4"": 1.0}",19.60255462100031,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7627118644067796,0.5211457896941768,10218,0.7567567567567568,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 27, ""4"": 7}","{""0"": 0.9695600370901819, ""1"": 0.9691979721276968, ""2"": 0.9671236335715365, ""3"": 0.9546675902212565, ""4"": 1.0}",15.095611165001174,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.5490259740259741,10218,0.7567567567567568,"{""0"": 13, ""1"": 7, ""2"": 13, ""3"": 26, ""4"": 7}","{""0"": 0.9541908110013987, ""1"": 0.9736279147746141, ""2"": 0.9569148315590419, ""3"": 0.9572265693033628, ""4"": 1.0}",14.312898433003284,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.711864406779661,0.4340909090909091,15327,0.6216216216216216,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 26, ""4"": 7}","{""0"": 0.9702886795059786, ""1"": 0.970395637408112, ""2"": 0.9691008040794723, ""3"": 0.9519128264859034, ""4"": 1.0}",4.734721057997376,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.589327607875995,15327,0.8108108108108109,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 26, ""4"": 7}","{""0"": 0.9702886795059786, ""1"": 0.970395637408112, ""2"": 0.9691008040794723, ""3"": 0.9519128264859034, ""4"": 1.0}",5.483955969000817,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,87,59,37,6000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.7627118644067796,0.5175743611227482,15327,0.7837837837837838,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 28, ""4"": 7}","{""0"": 0.9668722789159446, ""1"": 0.9644638166672491, ""2"": 0.9648495149047297, ""3"": 0.9572138901093388, ""4"": 1.0}",7.995829655999842,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.5425743611227483,15327,0.7567567567567568,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 26, ""4"": 7}","{""0"": 0.9702886795059786, ""1"": 0.970395637408112, ""2"": 0.9691008040794723, ""3"": 0.9519128264859034, ""4"": 1.0}",4.083404873999825,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",1.0,0.847457627118644,0.6785714285714286,1703,0.8108108108108109,"{""0"": 14, ""1"": 8, ""2"": 15, ""3"": 31, ""4"": 7}","{""0"": 0.9875807897454, ""1"": 1.0, ""2"": 0.9635834606800449, ""3"": 0.9514698085796143, ""4"": 1.0}",5.801251308999781,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,cornell,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,87,59,37,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.7627118644067796,0.48863636363636365,6812,0.7837837837837838,"{""0"": 14, ""1"": 7, ""2"": 14, ""3"": 28, ""4"": 7}","{""0"": 0.9688345059615995, ""1"": 0.9555178275724667, ""2"": 0.9567358211658159, ""3"": 0.950566850519324, ""4"": 1.0}",13.892756165994797,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

