dataset,grid,splits,split_mean,split_std,seed_mean,seed_std,top_k_mean,top_k_std,dim_mean,dim_std,energy_mean,energy_std,w_mean,w_std,B_boundary_dominance_mean,B_boundary_dominance_std,train_acc_mean,train_acc_std,val_acc_mean,val_acc_std,test_acc_mean,test_acc_std,I_X_mean,I_X_std,I_PrX_mean,I_PrX_std,I_Pr2X_mean,I_Pr2X_std,I_Pr3X_mean,I_Pr3X_std,I_XminusPrX_mean,I_XminusPrX_std,I_PrXminusPr2X_mean,I_PrXminusPr2X_std,I_PsX_mean,I_PsX_std,I_Ps2X_mean,I_Ps2X_std,I_XminusPsX_mean,I_XminusPsX_std,R_raw_dominance_mean,R_raw_dominance_std,L_lowpass_dominance_mean,L_lowpass_dominance_std,H_highpass_dominance_mean,H_highpass_dominance_std,HHI_highpass_heterophily_index_mean,HHI_highpass_heterophily_index_std,T_twohop_return_index_mean,T_twohop_return_index_std,O_deephop_utility_mean,O_deephop_utility_std,S_hub_sensitivity_mean,S_hub_sensitivity_std,C_mean_class_geometry_complexity_mean,C_mean_class_geometry_complexity_std,C_std_class_geometry_imbalance_mean,C_std_class_geometry_imbalance_std,C_min_mean,C_min_std,C_max_mean,C_max_std,A_PR_pca_ridge_agreement_mean,A_PR_pca_ridge_agreement_std,D_geometry_discriminant_conflict_mean,D_geometry_discriminant_conflict_std,Q_easy_mean,Q_easy_std,Q_geo_only_mean,Q_geo_only_std,Q_boundary_only_mean,Q_boundary_only_std,Q_hard_mean,Q_hard_std,SignalEntropy_test_mean_mean,SignalEntropy_test_mean_std,Purity_test_mean_mean,Purity_test_mean_std,SignalEntropy_correct_mean_mean,SignalEntropy_correct_mean_std,SignalEntropy_wrong_mean_mean,SignalEntropy_wrong_mean_std,Purity_correct_mean_mean,Purity_correct_mean_std,Purity_wrong_mean_mean,Purity_wrong_mean_std,Corr_HHI_Mpca_mean,Corr_HHI_Mpca_std,Corr_deg_SymRatio_mean,Corr_deg_SymRatio_std,Corr_deg_error_mean,Corr_deg_error_std,graph_signal_identity,decision_mechanism_identity
amazon-computers,fast,1,0.0,0.0,20260419.0,0.0,4000.0,0.0,64.0,0.0,0.95,0.0,0.6,0.0,0.4,0.0,1.0,0.0,0.8533333333333334,0.0,0.7761847268336854,0.0,0.078,0.0,0.164,0.0,0.185,0.0,0.18175,0.0,0.02525,0.0,0.006,0.0,0.16075,0.0,0.18275,0.0,0.0165,0.0,0.078,0.0,0.87425,0.0,0.04775,0.0,0.05461824420925981,0.0,1.1324095458009782,0.0,0.5207736389669892,0.0,0.640569395016654,0.0,16.4,0.0,0.5163977794943222,0.0,16.0,0.0,17.0,0.0,0.869680048294597,0.0,0.130319951705403,0.0,0.7220042257772412,0.0,0.041729550256565044,0.0,0.054859643827346816,0.0,0.18140658013884697,0.0,1.9247593742810245,0.0,0.24224377148533094,0.0,1.9416611430167123,0.0,1.866144541774185,0.0,0.23831787009844413,0.0,0.2558586810151749,0.0,-0.8419688269279709,0.0,-0.028767154266724198,0.0,-0.025941430148376122,0.0,low-pass-dominant,balanced-geometry-boundary

