experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,wisconsin,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.85,0.5999999999999999,13624,0.8431372549019608,"{""0"": 3, ""1"": 29, ""2"": 36, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9507858499652394, ""2"": 0.9509436666356336, ""3"": 0.9765642163594799, ""4"": 0.958774193791387}",25.68909343699488,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.8375,0.5714285714285714,10218,0.8235294117647058,"{""0"": 3, ""1"": 29, ""2"": 36, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9515554863067994, ""2"": 0.9541771894495501, ""3"": 0.9769306358449241, ""4"": 0.9591287296545328}",19.805703877995256,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8125,0.5514285714285714,10218,0.7647058823529411,"{""0"": 3, ""1"": 29, ""2"": 35, ""3"": 14, ""4"": 9}","{""0"": 1.0, ""1"": 0.9547940498555979, ""2"": 0.9547437784391932, ""3"": 0.9589691826913903, ""4"": 0.9665234733123925}",18.882530821996625,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.775,0.5131010452961672,15327,0.7058823529411765,"{""0"": 3, ""1"": 29, ""2"": 35, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9531157399239805, ""2"": 0.9500483193610175, ""3"": 0.9783215898109429, ""4"": 0.9648379493195881}",7.216229343001032,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.5999999999999999,15327,0.8235294117647058,"{""0"": 3, ""1"": 29, ""2"": 35, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9531157399239805, ""2"": 0.9500483193610175, ""3"": 0.9783215898109429, ""4"": 0.9648379493195881}",6.482569568004692,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,120,80,51,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.85,0.5999999999999999,15327,0.8431372549019608,"{""0"": 3, ""1"": 29, ""2"": 35, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9531157399239805, ""2"": 0.9500483193610175, ""3"": 0.9783215898109429, ""4"": 0.9648379493195881}",10.889610799000366,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.85,0.5999999999999999,15327,0.8431372549019608,"{""0"": 3, ""1"": 29, ""2"": 35, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9531157399239805, ""2"": 0.9500483193610175, ""3"": 0.9783215898109429, ""4"": 0.9648379493195881}",5.681603687000461,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.8375,0.59,1703,0.8431372549019608,"{""0"": 3, ""1"": 31, ""2"": 43, ""3"": 15, ""4"": 10}","{""0"": 1.0, ""1"": 0.9517858777769654, ""2"": 0.9565699323953692, ""3"": 0.965255182377473, ""4"": 1.0}",6.815532126005564,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,8,8,,20260427,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.8375,0.5714285714285714,6812,0.803921568627451,"{""0"": 3, ""1"": 29, ""2"": 38, ""3"": 14, ""4"": 9}","{""0"": 1.0, ""1"": 0.9506270846538044, ""2"": 0.954599695247633, ""3"": 0.9572761598967733, ""4"": 0.9571975322554951}",16.113128685996344,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

