experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,amazon-computers,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,no_p3,src_v16c_ablation,200,300,13252,4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8233333333333334,0.8233333333333335,6136,0.7794295200724419,"{""0"": 19, ""1"": 19, ""2"": 19, ""3"": 19, ""4"": 19, ""5"": 18, ""6"": 19, ""7"": 19, ""8"": 19, ""9"": 19}","{""0"": 1.0, ""1"": 1.0, ""2"": 1.0, ""3"": 1.0, ""4"": 1.0, ""5"": 0.9904514556013446, ""6"": 1.0, ""7"": 1.0, ""8"": 1.0, ""9"": 1.0}",719.5367681559947,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,no_sym,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.8033333333333333,0.8033333333333333,4602,0.763431934802294,"{""0"": 18, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 17, ""7"": 17, ""8"": 17, ""9"": 17}","{""0"": 0.9699456611216795, ""1"": 0.9647494959328092, ""2"": 0.9680917893302187, ""3"": 0.959255305617773, ""4"": 0.9621423588625784, ""5"": 0.9655967669205003, ""6"": 0.9569108412041225, ""7"": 0.9581775686941476, ""8"": 0.9613622324630532, ""9"": 0.9606018804996346}",764.1190116930011,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,no_highpass,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8666666666666667,0.8666666666666666,4602,0.8099909447630547,"{""0"": 17, ""1"": 15, ""2"": 16, ""3"": 15, ""4"": 15, ""5"": 14, ""6"": 15, ""7"": 16, ""8"": 17, ""9"": 16}","{""0"": 0.9516239673692316, ""1"": 0.9519438845129881, ""2"": 0.9680648153683379, ""3"": 0.9615756671401845, ""4"": 0.9502531292532446, ""5"": 0.9500911025698595, ""6"": 0.951941326407943, ""7"": 0.9648477417481697, ""8"": 0.9707595253879848, ""9"": 0.957387644649187}",589.0132993810039,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,pca_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.8166666666666667,0.8166666666666667,6903,0.7816178690009056,"{""0"": 18, ""1"": 16, ""2"": 17, ""3"": 16, ""4"": 16, ""5"": 15, ""6"": 17, ""7"": 17, ""8"": 17, ""9"": 17}","{""0"": 0.9746606647694791, ""1"": 0.9528756340389914, ""2"": 0.9712366816200905, ""3"": 0.9590538118458275, ""4"": 0.9538545930013259, ""5"": 0.9562813239898458, ""6"": 0.9548509619393162, ""7"": 0.9633328792986767, ""8"": 0.9661472287497349, ""9"": 0.9654657815741666}",207.83105820098717,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,ridge_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8566666666666667,0.8566666666666667,6903,0.7982945970419559,"{""0"": 18, ""1"": 16, ""2"": 17, ""3"": 16, ""4"": 16, ""5"": 15, ""6"": 17, ""7"": 17, ""8"": 17, ""9"": 17}","{""0"": 0.9746606647694791, ""1"": 0.9528756340389914, ""2"": 0.9712366816200905, ""3"": 0.9590538118458275, ""4"": 0.9538545930013259, ""5"": 0.9562813239898458, ""6"": 0.9548509619393162, ""7"": 0.9633328792986767, ""8"": 0.9661472287497349, ""9"": 0.9654657815741666}",212.3038904999994,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,single_alpha,src_v16c_ablation,200,300,13252,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.84,0.8400000000000001,6903,0.7948234228795653,"{""0"": 18, ""1"": 16, ""2"": 17, ""3"": 16, ""4"": 16, ""5"": 15, ""6"": 17, ""7"": 17, ""8"": 17, ""9"": 17}","{""0"": 0.9746606647694791, ""1"": 0.9528756340389914, ""2"": 0.9712366816200905, ""3"": 0.9590538118458275, ""4"": 0.9538545930013259, ""5"": 0.9562813239898458, ""6"": 0.9548509619393162, ""7"": 0.9633328792986767, ""8"": 0.9661472287497349, ""9"": 0.9654657815741666}",287.72185566400003,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,fixed_dim64_energy095,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8533333333333334,0.8533333333333333,6903,0.8011620887413221,"{""0"": 18, ""1"": 16, ""2"": 17, ""3"": 16, ""4"": 16, ""5"": 15, ""6"": 17, ""7"": 17, ""8"": 17, ""9"": 17}","{""0"": 0.9746606647694791, ""1"": 0.9528756340389914, ""2"": 0.9712366816200905, ""3"": 0.9590538118458275, ""4"": 0.9538545930013259, ""5"": 0.9562813239898458, ""6"": 0.9548509619393162, ""7"": 0.9633328792986767, ""8"": 0.9661472287497349, ""9"": 0.9654657815741666}",154.51180834000115,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,raw_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",0.995,0.72,0.72,767,0.6488831874434048,"{""0"": 18, ""1"": 16, ""2"": 15, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 17, ""9"": 17}","{""0"": 0.9755351972456954, ""1"": 0.9576275641047798, ""2"": 0.9608423777349143, ""3"": 0.9637377595755312, ""4"": 0.9631846103240457, ""5"": 0.9537828836957106, ""6"": 0.9685641789852091, ""7"": 0.9709208946828353, ""8"": 0.9595344774805744, ""9"": 0.9726318372291237}",120.06383071099117,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,row_lowpass_only,src_v16c_ablation,200,300,13252,4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.8366666666666667,0.8366666666666667,3068,0.8009357078176879,"{""0"": 19, ""1"": 18, ""2"": 18, ""3"": 19, ""4"": 18, ""5"": 18, ""6"": 18, ""7"": 18, ""8"": 19, ""9"": 18}","{""0"": 1.0, ""1"": 0.9945571888800107, ""2"": 0.9955487099539476, ""3"": 1.0, ""4"": 0.9905002591765331, ""5"": 0.9922266069619714, ""6"": 0.9957732574350447, ""7"": 0.9952605823833786, ""8"": 1.0, ""9"": 0.9935599067189934}",391.4030869349954,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

