dataset,ablation,n,train_mean,train_std,val_mean,val_std,test_mean,test_std,train_size,val_size,test_size,split_policy,train_mean_%,train_std_%,val_mean_%,val_std_%,test_mean_%,test_std_%
chameleon,fixed_dim64_energy095,1,0.9578754578754579,,0.6666666666666666,,0.706140350877193,,1092,729,456,fixed_geom_gcn_split_id_7,95.7875457875458,,66.66666666666666,,70.6140350877193,
chameleon,no_highpass,1,0.9835164835164835,,0.6694101508916324,,0.7083333333333334,,1092,729,456,fixed_geom_gcn_split_id_7,98.35164835164835,,66.94101508916323,,70.83333333333334,
chameleon,no_p3,1,0.9935897435897436,,0.6762688614540466,,0.6973684210526315,,1092,729,456,fixed_geom_gcn_split_id_7,99.35897435897436,,67.62688614540467,,69.73684210526315,
chameleon,no_sym,1,0.9917582417582418,,0.6721536351165981,,0.7302631578947368,,1092,729,456,fixed_geom_gcn_split_id_7,99.17582417582418,,67.2153635116598,,73.02631578947368,
chameleon,pca_only,1,0.9496336996336996,,0.6598079561042524,,0.6995614035087719,,1092,729,456,fixed_geom_gcn_split_id_7,94.96336996336996,,65.98079561042523,,69.95614035087719,
chameleon,raw_only,1,0.9267399267399268,,0.4403292181069959,,0.4407894736842105,,1092,729,456,fixed_geom_gcn_split_id_7,92.67399267399267,,44.03292181069959,,44.07894736842105,
chameleon,ridge_only,1,0.9633699633699634,,0.6570644718792867,,0.706140350877193,,1092,729,456,fixed_geom_gcn_split_id_7,96.33699633699634,,65.70644718792867,,70.6140350877193,
chameleon,row_lowpass_only,1,0.989010989010989,,0.6735253772290809,,0.6995614035087719,,1092,729,456,fixed_geom_gcn_split_id_7,98.9010989010989,,67.3525377229081,,69.95614035087719,
chameleon,single_alpha,1,0.9441391941391941,,0.6680384087791496,,0.6951754385964912,,1092,729,456,fixed_geom_gcn_split_id_7,94.41391941391942,,66.80384087791495,,69.51754385964912,

