dataset,ablation,n,train_mean,train_std,val_mean,val_std,test_mean,test_std,train_size,val_size,test_size,split_policy,train_mean_%,train_std_%,val_mean_%,val_std_%,test_mean_%,test_std_%
chameleon,fixed_dim64_energy095,1,0.9789377289377289,,0.7256515775034293,,0.7192982456140351,,1092,729,456,fixed_geom_gcn_split_id_8,97.89377289377289,,72.56515775034293,,71.9298245614035,
chameleon,no_highpass,1,0.9597069597069597,,0.7311385459533608,,0.7214912280701754,,1092,729,456,fixed_geom_gcn_split_id_8,95.97069597069597,,73.11385459533608,,72.14912280701753,
chameleon,no_p3,1,0.9844322344322345,,0.7283950617283951,,0.7105263157894737,,1092,729,456,fixed_geom_gcn_split_id_8,98.44322344322345,,72.8395061728395,,71.05263157894737,
chameleon,no_sym,1,0.98992673992674,,0.7256515775034293,,0.7280701754385965,,1092,729,456,fixed_geom_gcn_split_id_8,98.992673992674,,72.56515775034293,,72.80701754385966,
chameleon,pca_only,1,0.9642857142857143,,0.710562414266118,,0.6973684210526315,,1092,729,456,fixed_geom_gcn_split_id_8,96.42857142857143,,71.0562414266118,,69.73684210526315,
chameleon,raw_only,1,0.9487179487179487,,0.4718792866941015,,0.4649122807017544,,1092,729,456,fixed_geom_gcn_split_id_8,94.87179487179486,,47.18792866941015,,46.49122807017544,
chameleon,ridge_only,1,0.9798534798534798,,0.7215363511659808,,0.7258771929824561,,1092,729,456,fixed_geom_gcn_split_id_8,97.98534798534799,,72.15363511659808,,72.58771929824562,
chameleon,row_lowpass_only,1,0.9560439560439561,,0.7215363511659808,,0.7280701754385965,,1092,729,456,fixed_geom_gcn_split_id_8,95.6043956043956,,72.15363511659808,,72.80701754385966,
chameleon,single_alpha,1,0.9120879120879121,,0.7050754458161865,,0.6973684210526315,,1092,729,456,fixed_geom_gcn_split_id_8,91.20879120879121,,70.50754458161865,,69.73684210526315,

