experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,amazon-photo,8,8,,20260427,class_balanced_random_20_train_30_val_per_class,no_p3,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.9083333333333334,5960,0.875448275862069,"{""0"": 17, ""1"": 16, ""2"": 17, ""3"": 17, ""4"": 16, ""5"": 17, ""6"": 17, ""7"": 17}","{""0"": 0.9577688848666965, ""1"": 0.9624095149138968, ""2"": 0.9671944702577516, ""3"": 0.9633836608447713, ""4"": 0.9543473544265544, ""5"": 0.9545815341536961, ""6"": 0.9554481562145611, ""7"": 0.9556964766922668}",368.4265085040024,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,8,8,,20260427,class_balanced_random_20_train_30_val_per_class,no_sym,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",1.0,0.8916666666666667,0.8916666666666666,4470,0.8591724137931035,"{""0"": 17, ""1"": 16, ""2"": 17, ""3"": 17, ""4"": 16, ""5"": 17, ""6"": 17, ""7"": 17}","{""0"": 0.9565296011473795, ""1"": 0.9631471023075536, ""2"": 0.9671002400641602, ""3"": 0.9606448950481355, ""4"": 0.9661517203935738, ""5"": 0.9596149985905136, ""6"": 0.9548152947095886, ""7"": 0.9593941043685488}",289.5725783949965,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,8,8,,20260427,class_balanced_random_20_train_30_val_per_class,no_highpass,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.925,0.925,4470,0.9121379310344827,"{""0"": 16, ""1"": 14, ""2"": 16, ""3"": 15, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9569991932190072, ""1"": 0.9699522241269913, ""2"": 0.9656242815533255, ""3"": 0.9604293049456208, ""4"": 0.9607595823278162, ""5"": 0.9601396343726929, ""6"": 0.950285114420979, ""7"": 0.9710431177467781}",311.7247084740011,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,8,8,,20260427,class_balanced_random_20_train_30_val_per_class,pca_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.9083333333333334,6705,0.8852413793103449,"{""0"": 17, ""1"": 15, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 17, ""6"": 17, ""7"": 17}","{""0"": 0.9669310555769456, ""1"": 0.9511702383743028, ""2"": 0.9607166996722455, ""3"": 0.9579212643798252, ""4"": 0.956673125765694, ""5"": 0.9625028143416613, ""6"": 0.9661215758796051, ""7"": 0.9594266029391444}",119.06738465400122,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,8,8,,20260427,class_balanced_random_20_train_30_val_per_class,ridge_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.9208333333333333,0.9208333333333334,6705,0.9064827586206896,"{""0"": 17, ""1"": 15, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 17, ""6"": 17, ""7"": 17}","{""0"": 0.9669310555769456, ""1"": 0.9511702383743028, ""2"": 0.9607166996722455, ""3"": 0.9579212643798252, ""4"": 0.956673125765694, ""5"": 0.9625028143416613, ""6"": 0.9661215758796051, ""7"": 0.9594266029391444}",128.58878458000254,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,8,8,,20260427,class_balanced_random_20_train_30_val_per_class,single_alpha,src_v16c_ablation,160,240,7250,4000,64,0.99,"(1.0,)",0.5,full,[1.0],1.0,0.9208333333333333,0.9208333333333334,6705,0.9004137931034483,"{""0"": 19, ""1"": 18, ""2"": 19, ""3"": 19, ""4"": 19, ""5"": 19, ""6"": 19, ""7"": 19}","{""0"": 1.0, ""1"": 0.9948036829473431, ""2"": 1.0, ""3"": 1.0, ""4"": 1.0, ""5"": 1.0, ""6"": 1.0, ""7"": 1.0}",214.60924733999855,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,8,8,,20260427,class_balanced_random_20_train_30_val_per_class,fixed_dim64_energy095,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9291666666666667,0.9291666666666667,6705,0.9063448275862069,"{""0"": 17, ""1"": 15, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 17, ""6"": 17, ""7"": 17}","{""0"": 0.9669310555769456, ""1"": 0.9511702383743028, ""2"": 0.9607166996722455, ""3"": 0.9579212643798252, ""4"": 0.956673125765694, ""5"": 0.9625028143416613, ""6"": 0.9661215758796051, ""7"": 0.9594266029391444}",100.94774477100145,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,8,8,,20260427,class_balanced_random_20_train_30_val_per_class,raw_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",0.9875,0.7833333333333333,0.7833333333333333,745,0.772551724137931,"{""0"": 17, ""1"": 13, ""2"": 17, ""3"": 16, ""4"": 16, ""5"": 17, ""6"": 17, ""7"": 16}","{""0"": 0.9624505370569366, ""1"": 0.9663806417860638, ""2"": 0.9616110484615717, ""3"": 0.957427865638175, ""4"": 0.9649296919477892, ""5"": 0.970199434937912, ""6"": 0.9549483257940724, ""7"": 0.9591245409679006}",70.73053688499931,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,8,8,,20260427,class_balanced_random_20_train_30_val_per_class,row_lowpass_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9,0.9,2980,0.899448275862069,"{""0"": 17, ""1"": 13, ""2"": 17, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 17, ""7"": 16}","{""0"": 0.9652055495285332, ""1"": 0.9514079314891761, ""2"": 0.9670942781719123, ""3"": 0.964847670582015, ""4"": 0.9619491359170714, ""5"": 0.9538900024396212, ""6"": 0.9595898890348379, ""7"": 0.95524898280509}",231.9242079070027,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

