dataset,method,repeat,split_id,split_seed,train_seed,split_policy,num_nodes,num_features,num_classes,train_size,val_size,test_size,feature_norm,make_undirected,lr,weight_decay,hidden_channels,dropout,train_acc,val_acc,test_acc,best_epoch,time_sec,params,selection_rule
texas,graphsage,3,0,20260422,20272767,random_stratified_matching_fixed_split0_class_counts,183,1703,5,87,59,37,row_l1,True,0.01,0.0005,64,0.5,1.0,0.8305084705352783,0.837837815284729,140,0.788,218693,early_stop_by_val_acc_only_no_test

