experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,no_p3,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.83,0.8300000000000001,6136,0.771430727437368,"{""0"": 18, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 16}","{""0"": 0.9749249660808765, ""1"": 0.9617250682684658, ""2"": 0.9663769949224204, ""3"": 0.9560051860110482, ""4"": 0.9582169053438263, ""5"": 0.9704953891502198, ""6"": 0.9616459980303969, ""7"": 0.9551404921521583, ""8"": 0.9592075507955996, ""9"": 0.9600327152380389}",706.2000773129985,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,no_sym,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.8066666666666666,4602,0.7451705402958044,"{""0"": 18, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 14, ""7"": 17, ""8"": 17, ""9"": 16}","{""0"": 0.9738088460997938, ""1"": 0.961375443485113, ""2"": 0.9665922015168681, ""3"": 0.9591383206132116, ""4"": 0.9560726388470923, ""5"": 0.9571177878390443, ""6"": 0.9610756378178674, ""7"": 0.9564716859974631, ""8"": 0.9569626455038258, ""9"": 0.9566863270610414}",625.4995815430011,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,no_highpass,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8666666666666667,0.8666666666666666,4602,0.7967853908843948,"{""0"": 17, ""1"": 16, ""2"": 16, ""3"": 17, ""4"": 16, ""5"": 16, ""6"": 15, ""7"": 17, ""8"": 16, ""9"": 14}","{""0"": 0.9675299590718396, ""1"": 0.9660000629102657, ""2"": 0.9521177805298533, ""3"": 0.9663450127444628, ""4"": 0.9576552927172568, ""5"": 0.9569070572968061, ""6"": 0.9699221887676495, ""7"": 0.9694791852651854, ""8"": 0.9622970791361807, ""9"": 0.9562397872483261}",642.2537425539995,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,pca_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.81,0.8099999999999999,6903,0.7623754904920013,"{""0"": 17, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 15}","{""0"": 0.951721436893846, ""1"": 0.9676377121766079, ""2"": 0.9656735778719978, ""3"": 0.9546751370670009, ""4"": 0.9660951035317688, ""5"": 0.9701425237010337, ""6"": 0.9591118689917082, ""7"": 0.9579220127915562, ""8"": 0.9630688573819968, ""9"": 0.9501399019416548}",220.99842981700203,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,ridge_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8433333333333334,0.8433333333333334,6903,0.7888620585571989,"{""0"": 17, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 15}","{""0"": 0.951721436893846, ""1"": 0.9676377121766079, ""2"": 0.9656735778719978, ""3"": 0.9546751370670009, ""4"": 0.9660951035317688, ""5"": 0.9701425237010337, ""6"": 0.9591118689917082, ""7"": 0.9579220127915562, ""8"": 0.9630688573819968, ""9"": 0.9501399019416548}",245.39237737999792,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,single_alpha,src_v16c_ablation,200,300,13252,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.8366666666666667,0.8366666666666667,6903,0.7858436462420767,"{""0"": 17, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 15}","{""0"": 0.951721436893846, ""1"": 0.9676377121766079, ""2"": 0.9656735778719978, ""3"": 0.9546751370670009, ""4"": 0.9660951035317688, ""5"": 0.9701425237010337, ""6"": 0.9591118689917082, ""7"": 0.9579220127915562, ""8"": 0.9630688573819968, ""9"": 0.9501399019416548}",367.4522717159998,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,fixed_dim64_energy095,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8466666666666667,0.8466666666666667,6903,0.7901448837911259,"{""0"": 17, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 15}","{""0"": 0.951721436893846, ""1"": 0.9676377121766079, ""2"": 0.9656735778719978, ""3"": 0.9546751370670009, ""4"": 0.9660951035317688, ""5"": 0.9701425237010337, ""6"": 0.9591118689917082, ""7"": 0.9579220127915562, ""8"": 0.9630688573819968, ""9"": 0.9501399019416548}",238.28866968199873,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,raw_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",0.99,0.73,0.7299999999999999,767,0.6415635375792333,"{""0"": 17, ""1"": 16, ""2"": 15, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 13, ""7"": 17, ""8"": 16, ""9"": 15}","{""0"": 0.9666834563954357, ""1"": 0.9616729190707412, ""2"": 0.9550865255286844, ""3"": 0.9672657876833878, ""4"": 0.9524721510804165, ""5"": 0.9690045166353027, ""6"": 0.9623352050172328, ""7"": 0.9682492879859896, ""8"": 0.966541217975377, ""9"": 0.9518264490674224}",143.17488137899636,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,row_lowpass_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.8533333333333334,0.8533333333333333,3068,0.786296408089345,"{""0"": 17, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 14, ""7"": 17, ""8"": 15, ""9"": 15}","{""0"": 0.9645909070915766, ""1"": 0.9624737380586589, ""2"": 0.9654533655864361, ""3"": 0.9504534477027655, ""4"": 0.9650409257055697, ""5"": 0.9648146814954244, ""6"": 0.9626892084267241, ""7"": 0.9654235159944397, ""8"": 0.9514678047748613, ""9"": 0.9642399232315986}",483.8007226119953,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

