experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,wisconsin,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8625,0.6822648083623694,13624,0.8431372549019608,"{""0"": 3, ""1"": 28, ""2"": 37, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9515283320443075, ""2"": 0.9500911838691324, ""3"": 0.9804935285252516, ""4"": 0.955106013082173}",27.600697445996047,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.85,0.6536933797909408,10218,0.8431372549019608,"{""0"": 3, ""1"": 28, ""2"": 38, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9540781908722292, ""2"": 0.9547201942829637, ""3"": 0.9802950464054065, ""4"": 0.9518688083259238}",22.766778848003014,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.8125,0.657630662020906,10218,0.803921568627451,"{""0"": 3, ""1"": 27, ""2"": 36, ""3"": 14, ""4"": 9}","{""0"": 1.0, ""1"": 0.9513384993820426, ""2"": 0.9509624897192664, ""3"": 0.9661892053303731, ""4"": 0.964999335229127}",19.410879347000446,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.775,0.5616724738675958,15327,0.7647058823529411,"{""0"": 3, ""1"": 28, ""2"": 37, ""3"": 14, ""4"": 9}","{""0"": 1.0, ""1"": 0.9545882719837084, ""2"": 0.9531723286783332, ""3"": 0.9508205979406873, ""4"": 0.9591995716762804}",8.506665569002507,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.05, 0.5, 5.0)",0.0,full,"[0.05, 0.5, 5.0]",1.0,0.85,0.6722648083623695,15327,0.8431372549019608,"{""0"": 3, ""1"": 28, ""2"": 37, ""3"": 14, ""4"": 9}","{""0"": 1.0, ""1"": 0.9545882719837084, ""2"": 0.9531723286783332, ""3"": 0.9508205979406873, ""4"": 0.9591995716762804}",6.110494192005717,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,120,80,51,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.85,0.6773867595818815,15327,0.8431372549019608,"{""0"": 3, ""1"": 28, ""2"": 37, ""3"": 14, ""4"": 9}","{""0"": 1.0, ""1"": 0.9545882719837084, ""2"": 0.9531723286783332, ""3"": 0.9508205979406873, ""4"": 0.9591995716762804}",10.183720777997223,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8625,0.6822648083623694,15327,0.8431372549019608,"{""0"": 3, ""1"": 28, ""2"": 37, ""3"": 14, ""4"": 9}","{""0"": 1.0, ""1"": 0.9545882719837084, ""2"": 0.9531723286783332, ""3"": 0.9508205979406873, ""4"": 0.9591995716762804}",5.496751413003949,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.8625,0.6708362369337978,1703,0.9215686274509803,"{""0"": 3, ""1"": 30, ""2"": 43, ""3"": 15, ""4"": 10}","{""0"": 1.0, ""1"": 0.9591499100115216, ""2"": 0.953450436373879, ""3"": 0.9666788161701673, ""4"": 1.0}",7.799570262002817,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,1,1,,20260420,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.8125,0.657630662020906,6812,0.8235294117647058,"{""0"": 3, ""1"": 28, ""2"": 40, ""3"": 14, ""4"": 9}","{""0"": 1.0, ""1"": 0.9558666754100339, ""2"": 0.9561799510990654, ""3"": 0.9584880598508014, ""4"": 0.958218381861427}",18.09784234700055,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

