split,best_dim,class_label,branch_local_id,branch_id,kind,confuser_class,basis_dim,member_size,seed_size,score_scale,score_bias,member_idx_json,member_original_id_json,seed_idx_json,seed_original_id_json
0,64,0,0,split0_class0_branch0,root,,64,225,225,1.506203638333313,0.0,"[8, 21, 31, 37, 61, 70, 79, 86, 101, 113, 122, 128, 129, 134, 184, 194, 195, 198, 207, 226, 246, 256, 273, 275, 276, 285, 287, 289, 318, 325, 327, 363, 364, 370, 378, 407, 428, 443, 445, 455, 456, 459, 474, 482, 483, 485, 486, 490, 501, 519, 525, 535, 537, 542, 559, 570, 580, 591, 599, 613, 614, 627, 628, 633, 649, 653, 684, 687, 688, 689, 699, 700, 717, 719, 732, 744, 768, 793, 809, 816, 823, 826, 848, 850, 864, 874, 876, 897, 901, 908, 910, 913, 917, 921, 923, 947, 954, 965, 999, 1008, 1012, 1015, 1021, 1026, 1032, 1036, 1044, 1059, 1081, 1088, 1096, 1115, 1121, 1123, 1130, 1132, 1135, 1137, 1154, 1215, 1218, 1226, 1234, 1252, 1255, 1266, 1270, 1286, 1302, 1309, 1310, 1315, 1320, 1321, 1323, 1329, 1346, 1352, 1359, 1377, 1387, 1391, 1396, 1400, 1406, 1408, 1429, 1447, 1458, 1469, 1472, 1490, 1500, 1506, 1511, 1518, 1529, 1539, 1550, 1553, 1568, 1570, 1584, 1589, 1592, 1594, 1597, 1617, 1620, 1631, 1659, 1678, 1684, 1696, 1717, 1731, 1735, 1753, 1758, 1769, 1786, 1817, 1823, 1832, 1839, 1844, 1850, 1878, 1884, 1904, 1914, 1941, 1942, 1943, 1945, 1960, 1966, 1978, 1985, 1989, 1991, 2008, 2022, 2028, 2037, 2066, 2089, 2094, 2105, 2108, 2120, 2133, 2142, 2154, 2163, 2184, 2206, 2211, 2219, 2227, 2231, 2232, 2247, 2252, 2253]","[8, 21, 31, 37, 61, 70, 79, 86, 101, 113, 122, 128, 129, 134, 184, 194, 195, 198, 207, 226, 246, 256, 273, 275, 276, 285, 287, 289, 318, 325, 327, 363, 364, 370, 378, 407, 428, 443, 445, 455, 456, 459, 474, 482, 483, 485, 486, 490, 501, 519, 525, 535, 537, 542, 559, 570, 580, 591, 599, 613, 614, 627, 628, 633, 649, 653, 684, 687, 688, 689, 699, 700, 717, 719, 732, 744, 768, 793, 809, 816, 823, 826, 848, 850, 864, 874, 876, 897, 901, 908, 910, 913, 917, 921, 923, 947, 954, 965, 999, 1008, 1012, 1015, 1021, 1026, 1032, 1036, 1044, 1059, 1081, 1088, 1096, 1115, 1121, 1123, 1130, 1132, 1135, 1137, 1154, 1215, 1218, 1226, 1234, 1252, 1255, 1266, 1270, 1286, 1302, 1309, 1310, 1315, 1320, 1321, 1323, 1329, 1346, 1352, 1359, 1377, 1387, 1391, 1396, 1400, 1406, 1408, 1429, 1447, 1458, 1469, 1472, 1490, 1500, 1506, 1511, 1518, 1529, 1539, 1550, 1553, 1568, 1570, 1584, 1589, 1592, 1594, 1597, 1617, 1620, 1631, 1659, 1678, 1684, 1696, 1717, 1731, 1735, 1753, 1758, 1769, 1786, 1817, 1823, 1832, 1839, 1844, 1850, 1878, 1884, 1904, 1914, 1941, 1942, 1943, 1945, 1960, 1966, 1978, 1985, 1989, 1991, 2008, 2022, 2028, 2037, 2066, 2089, 2094, 2105, 2108, 2120, 2133, 2142, 2154, 2163, 2184, 2206, 2211, 2219, 2227, 2231, 2232, 2247, 2252, 2253]","[8, 21, 31, 37, 61, 70, 79, 86, 101, 113, 122, 128, 129, 134, 184, 194, 195, 198, 207, 226, 246, 256, 273, 275, 276, 285, 287, 289, 318, 325, 327, 363, 364, 370, 378, 407, 428, 443, 445, 455, 456, 459, 474, 482, 483, 485, 486, 490, 501, 519, 525, 535, 537, 542, 559, 570, 580, 591, 599, 613, 614, 627, 628, 633, 649, 653, 684, 687, 688, 689, 699, 700, 717, 719, 732, 744, 768, 793, 809, 816, 823, 826, 848, 850, 864, 874, 876, 897, 901, 908, 910, 913, 917, 921, 923, 947, 954, 965, 999, 1008, 1012, 1015, 1021, 1026, 1032, 1036, 1044, 1059, 1081, 1088, 1096, 1115, 1121, 1123, 1130, 1132, 1135, 1137, 1154, 1215, 1218, 1226, 1234, 1252, 1255, 1266, 1270, 1286, 1302, 1309, 1310, 1315, 1320, 1321, 1323, 1329, 1346, 1352, 1359, 1377, 1387, 1391, 1396, 1400, 1406, 1408, 1429, 1447, 1458, 1469, 1472, 1490, 1500, 1506, 1511, 1518, 1529, 1539, 1550, 1553, 1568, 1570, 1584, 1589, 1592, 1594, 1597, 1617, 1620, 1631, 1659, 1678, 1684, 1696, 1717, 1731, 1735, 1753, 1758, 1769, 1786, 1817, 1823, 1832, 1839, 1844, 1850, 1878, 1884, 1904, 1914, 1941, 1942, 1943, 1945, 1960, 1966, 1978, 1985, 1989, 1991, 2008, 2022, 2028, 2037, 2066, 2089, 2094, 2105, 2108, 2120, 2133, 2142, 2154, 2163, 2184, 2206, 2211, 2219, 2227, 2231, 2232, 2247, 2252, 2253]","[8, 21, 31, 37, 61, 70, 79, 86, 101, 113, 122, 128, 129, 134, 184, 194, 195, 198, 207, 226, 246, 256, 273, 275, 276, 285, 287, 289, 318, 325, 327, 363, 364, 370, 378, 407, 428, 443, 445, 455, 456, 459, 474, 482, 483, 485, 486, 490, 501, 519, 525, 535, 537, 542, 559, 570, 580, 591, 599, 613, 614, 627, 628, 633, 649, 653, 684, 687, 688, 689, 699, 700, 717, 719, 732, 744, 768, 793, 809, 816, 823, 826, 848, 850, 864, 874, 876, 897, 901, 908, 910, 913, 917, 921, 923, 947, 954, 965, 999, 1008, 1012, 1015, 1021, 1026, 1032, 1036, 1044, 1059, 1081, 1088, 1096, 1115, 1121, 1123, 1130, 1132, 1135, 1137, 1154, 1215, 1218, 1226, 1234, 1252, 1255, 1266, 1270, 1286, 1302, 1309, 1310, 1315, 1320, 1321, 1323, 1329, 1346, 1352, 1359, 1377, 1387, 1391, 1396, 1400, 1406, 1408, 1429, 1447, 1458, 1469, 1472, 1490, 1500, 1506, 1511, 1518, 1529, 1539, 1550, 1553, 1568, 1570, 1584, 1589, 1592, 1594, 1597, 1617, 1620, 1631, 1659, 1678, 1684, 1696, 1717, 1731, 1735, 1753, 1758, 1769, 1786, 1817, 1823, 1832, 1839, 1844, 1850, 1878, 1884, 1904, 1914, 1941, 1942, 1943, 1945, 1960, 1966, 1978, 1985, 1989, 1991, 2008, 2022, 2028, 2037, 2066, 2089, 2094, 2105, 2108, 2120, 2133, 2142, 2154, 2163, 2184, 2206, 2211, 2219, 2227, 2231, 2232, 2247, 2252, 2253]"
0,64,0,1,split0_class0_branch1,extra,1,64,108,40,1.3071438982329047,0.05,"[21, 70, 79, 86, 101, 184, 194, 207, 246, 273, 287, 289, 325, 327, 363, 364, 370, 378, 407, 428, 443, 456, 459, 474, 483, 485, 490, 501, 519, 535, 559, 580, 613, 614, 627, 628, 649, 684, 689, 700, 717, 768, 809, 864, 874, 876, 897, 901, 913, 954, 999, 1026, 1036, 1044, 1059, 1081, 1096, 1115, 1121, 1132, 1135, 1154, 1215, 1234, 1266, 1270, 1286, 1310, 1321, 1323, 1346, 1359, 1377, 1396, 1406, 1429, 1447, 1469, 1472, 1518, 1529, 1550, 1568, 1594, 1597, 1617, 1631, 1678, 1684, 1731, 1753, 1839, 1844, 1904, 1941, 1942, 1945, 1978, 1991, 2028, 2037, 2066, 2089, 2105, 2120, 2184, 2206, 2219]","[21, 70, 79, 86, 101, 184, 194, 207, 246, 273, 287, 289, 325, 327, 363, 364, 370, 378, 407, 428, 443, 456, 459, 474, 483, 485, 490, 501, 519, 535, 559, 580, 613, 614, 627, 628, 649, 684, 689, 700, 717, 768, 809, 864, 874, 876, 897, 901, 913, 954, 999, 1026, 1036, 1044, 1059, 1081, 1096, 1115, 1121, 1132, 1135, 1154, 1215, 1234, 1266, 1270, 1286, 1310, 1321, 1323, 1346, 1359, 1377, 1396, 1406, 1429, 1447, 1469, 1472, 1518, 1529, 1550, 1568, 1594, 1597, 1617, 1631, 1678, 1684, 1731, 1753, 1839, 1844, 1904, 1941, 1942, 1945, 1978, 1991, 2028, 2037, 2066, 2089, 2105, 2120, 2184, 2206, 2219]","[70, 86, 194, 246, 273, 363, 364, 370, 428, 443, 456, 459, 580, 613, 627, 717, 876, 897, 901, 999, 1044, 1081, 1096, 1121, 1132, 1215, 1266, 1310, 1321, 1359, 1429, 1447, 1529, 1568, 1684, 1731, 1941, 1942, 1991, 2206]","[70, 86, 194, 246, 273, 363, 364, 370, 428, 443, 456, 459, 580, 613, 627, 717, 876, 897, 901, 999, 1044, 1081, 1096, 1121, 1132, 1215, 1266, 1310, 1321, 1359, 1429, 1447, 1529, 1568, 1684, 1731, 1941, 1942, 1991, 2206]"
0,64,0,2,split0_class0_branch2,extra,2,49,55,19,1.30178835483802,0.05,"[113, 122, 184, 276, 287, 318, 325, 364, 407, 485, 535, 614, 649, 684, 689, 700, 913, 923, 947, 954, 1012, 1115, 1135, 1154, 1270, 1346, 1377, 1396, 1406, 1472, 1500, 1518, 1539, 1553, 1584, 1589, 1594, 1597, 1684, 1717, 1753, 1839, 1884, 1945, 1989, 2028, 2037, 2066, 2105, 2163, 2184, 2206, 2211, 2219, 2253]","[113, 122, 184, 276, 287, 318, 325, 364, 407, 485, 535, 614, 649, 684, 689, 700, 913, 923, 947, 954, 1012, 1115, 1135, 1154, 1270, 1346, 1377, 1396, 1406, 1472, 1500, 1518, 1539, 1553, 1584, 1589, 1594, 1597, 1684, 1717, 1753, 1839, 1884, 1945, 1989, 2028, 2037, 2066, 2105, 2163, 2184, 2206, 2211, 2219, 2253]","[113, 122, 276, 318, 923, 947, 954, 1012, 1500, 1539, 1553, 1584, 1589, 1717, 1884, 1989, 2163, 2211, 2253]","[113, 122, 276, 318, 923, 947, 954, 1012, 1500, 1539, 1553, 1584, 1589, 1717, 1884, 1989, 2163, 2211, 2253]"
0,64,1,0,split0_class1_branch0,root,,64,220,220,1.6286482423015511,0.0,"[10, 14, 24, 25, 35, 55, 62, 68, 72, 96, 112, 130, 143, 150, 159, 178, 185, 189, 212, 213, 231, 237, 241, 271, 294, 308, 311, 335, 338, 341, 344, 347, 351, 365, 372, 373, 375, 380, 387, 400, 406, 418, 422, 424, 434, 439, 451, 488, 494, 503, 508, 522, 548, 560, 562, 595, 607, 618, 623, 638, 642, 654, 662, 670, 677, 680, 698, 725, 739, 740, 743, 757, 762, 765, 772, 792, 803, 804, 815, 825, 831, 859, 872, 888, 892, 894, 907, 925, 953, 963, 972, 989, 1003, 1055, 1057, 1072, 1093, 1095, 1098, 1103, 1125, 1127, 1128, 1129, 1166, 1171, 1175, 1176, 1190, 1237, 1240, 1254, 1258, 1261, 1271, 1287, 1305, 1311, 1314, 1319, 1328, 1335, 1349, 1355, 1358, 1364, 1365, 1369, 1370, 1371, 1385, 1394, 1415, 1424, 1428, 1435, 1437, 1439, 1444, 1446, 1452, 1453, 1456, 1462, 1468, 1478, 1479, 1530, 1531, 1558, 1560, 1579, 1586, 1638, 1647, 1658, 1661, 1664, 1668, 1671, 1687, 1689, 1718, 1726, 1729, 1733, 1736, 1757, 1762, 1765, 1772, 1787, 1797, 1802, 1805, 1808, 1816, 1830, 1849, 1851, 1861, 1879, 1881, 1883, 1890, 1898, 1913, 1922, 1950, 1956, 1983, 1986, 1992, 1995, 1997, 2002, 2036, 2053, 2054, 2059, 2069, 2074, 2104, 2107, 2109, 2126, 2146, 2149, 2162, 2182, 2185, 2193, 2202, 2215, 2218, 2223, 2237, 2245, 2260, 2270]","[10, 14, 24, 25, 35, 55, 62, 68, 72, 96, 112, 130, 143, 150, 159, 178, 185, 189, 212, 213, 231, 237, 241, 271, 294, 308, 311, 335, 338, 341, 344, 347, 351, 365, 372, 373, 375, 380, 387, 400, 406, 418, 422, 424, 434, 439, 451, 488, 494, 503, 508, 522, 548, 560, 562, 595, 607, 618, 623, 638, 642, 654, 662, 670, 677, 680, 698, 725, 739, 740, 743, 757, 762, 765, 772, 792, 803, 804, 815, 825, 831, 859, 872, 888, 892, 894, 907, 925, 953, 963, 972, 989, 1003, 1055, 1057, 1072, 1093, 1095, 1098, 1103, 1125, 1127, 1128, 1129, 1166, 1171, 1175, 1176, 1190, 1237, 1240, 1254, 1258, 1261, 1271, 1287, 1305, 1311, 1314, 1319, 1328, 1335, 1349, 1355, 1358, 1364, 1365, 1369, 1370, 1371, 1385, 1394, 1415, 1424, 1428, 1435, 1437, 1439, 1444, 1446, 1452, 1453, 1456, 1462, 1468, 1478, 1479, 1530, 1531, 1558, 1560, 1579, 1586, 1638, 1647, 1658, 1661, 1664, 1668, 1671, 1687, 1689, 1718, 1726, 1729, 1733, 1736, 1757, 1762, 1765, 1772, 1787, 1797, 1802, 1805, 1808, 1816, 1830, 1849, 1851, 1861, 1879, 1881, 1883, 1890, 1898, 1913, 1922, 1950, 1956, 1983, 1986, 1992, 1995, 1997, 2002, 2036, 2053, 2054, 2059, 2069, 2074, 2104, 2107, 2109, 2126, 2146, 2149, 2162, 2182, 2185, 2193, 2202, 2215, 2218, 2223, 2237, 2245, 2260, 2270]","[10, 14, 24, 25, 35, 55, 62, 68, 72, 96, 112, 130, 143, 150, 159, 178, 185, 189, 212, 213, 231, 237, 241, 271, 294, 308, 311, 335, 338, 341, 344, 347, 351, 365, 372, 373, 375, 380, 387, 400, 406, 418, 422, 424, 434, 439, 451, 488, 494, 503, 508, 522, 548, 560, 562, 595, 607, 618, 623, 638, 642, 654, 662, 670, 677, 680, 698, 725, 739, 740, 743, 757, 762, 765, 772, 792, 803, 804, 815, 825, 831, 859, 872, 888, 892, 894, 907, 925, 953, 963, 972, 989, 1003, 1055, 1057, 1072, 1093, 1095, 1098, 1103, 1125, 1127, 1128, 1129, 1166, 1171, 1175, 1176, 1190, 1237, 1240, 1254, 1258, 1261, 1271, 1287, 1305, 1311, 1314, 1319, 1328, 1335, 1349, 1355, 1358, 1364, 1365, 1369, 1370, 1371, 1385, 1394, 1415, 1424, 1428, 1435, 1437, 1439, 1444, 1446, 1452, 1453, 1456, 1462, 1468, 1478, 1479, 1530, 1531, 1558, 1560, 1579, 1586, 1638, 1647, 1658, 1661, 1664, 1668, 1671, 1687, 1689, 1718, 1726, 1729, 1733, 1736, 1757, 1762, 1765, 1772, 1787, 1797, 1802, 1805, 1808, 1816, 1830, 1849, 1851, 1861, 1879, 1881, 1883, 1890, 1898, 1913, 1922, 1950, 1956, 1983, 1986, 1992, 1995, 1997, 2002, 2036, 2053, 2054, 2059, 2069, 2074, 2104, 2107, 2109, 2126, 2146, 2149, 2162, 2182, 2185, 2193, 2202, 2215, 2218, 2223, 2237, 2245, 2260, 2270]","[10, 14, 24, 25, 35, 55, 62, 68, 72, 96, 112, 130, 143, 150, 159, 178, 185, 189, 212, 213, 231, 237, 241, 271, 294, 308, 311, 335, 338, 341, 344, 347, 351, 365, 372, 373, 375, 380, 387, 400, 406, 418, 422, 424, 434, 439, 451, 488, 494, 503, 508, 522, 548, 560, 562, 595, 607, 618, 623, 638, 642, 654, 662, 670, 677, 680, 698, 725, 739, 740, 743, 757, 762, 765, 772, 792, 803, 804, 815, 825, 831, 859, 872, 888, 892, 894, 907, 925, 953, 963, 972, 989, 1003, 1055, 1057, 1072, 1093, 1095, 1098, 1103, 1125, 1127, 1128, 1129, 1166, 1171, 1175, 1176, 1190, 1237, 1240, 1254, 1258, 1261, 1271, 1287, 1305, 1311, 1314, 1319, 1328, 1335, 1349, 1355, 1358, 1364, 1365, 1369, 1370, 1371, 1385, 1394, 1415, 1424, 1428, 1435, 1437, 1439, 1444, 1446, 1452, 1453, 1456, 1462, 1468, 1478, 1479, 1530, 1531, 1558, 1560, 1579, 1586, 1638, 1647, 1658, 1661, 1664, 1668, 1671, 1687, 1689, 1718, 1726, 1729, 1733, 1736, 1757, 1762, 1765, 1772, 1787, 1797, 1802, 1805, 1808, 1816, 1830, 1849, 1851, 1861, 1879, 1881, 1883, 1890, 1898, 1913, 1922, 1950, 1956, 1983, 1986, 1992, 1995, 1997, 2002, 2036, 2053, 2054, 2059, 2069, 2074, 2104, 2107, 2109, 2126, 2146, 2149, 2162, 2182, 2185, 2193, 2202, 2215, 2218, 2223, 2237, 2245, 2260, 2270]"
0,64,1,1,split0_class1_branch1,extra,2,45,64,26,1.3485730651804466,0.05,"[10, 14, 62, 112, 150, 212, 241, 271, 294, 308, 338, 341, 344, 351, 380, 400, 406, 422, 595, 623, 638, 654, 680, 825, 888, 972, 989, 1098, 1103, 1175, 1254, 1314, 1328, 1369, 1370, 1371, 1435, 1439, 1446, 1452, 1468, 1560, 1664, 1718, 1726, 1733, 1736, 1797, 1802, 1883, 1890, 1898, 1950, 1956, 1986, 2036, 2059, 2069, 2074, 2109, 2146, 2185, 2245, 2260]","[10, 14, 62, 112, 150, 212, 241, 271, 294, 308, 338, 341, 344, 351, 380, 400, 406, 422, 595, 623, 638, 654, 680, 825, 888, 972, 989, 1098, 1103, 1175, 1254, 1314, 1328, 1369, 1370, 1371, 1435, 1439, 1446, 1452, 1468, 1560, 1664, 1718, 1726, 1733, 1736, 1797, 1802, 1883, 1890, 1898, 1950, 1956, 1986, 2036, 2059, 2069, 2074, 2109, 2146, 2185, 2245, 2260]","[10, 62, 308, 338, 344, 623, 638, 888, 972, 1098, 1103, 1254, 1370, 1371, 1435, 1439, 1664, 1718, 1726, 1898, 1950, 1986, 2069, 2109, 2185, 2245]","[10, 62, 308, 338, 344, 623, 638, 888, 972, 1098, 1103, 1254, 1370, 1371, 1435, 1439, 1664, 1718, 1726, 1898, 1950, 1986, 2069, 2109, 2185, 2245]"
0,64,1,2,split0_class1_branch2,extra,3,30,44,17,1.348268403890111,0.05,"[14, 35, 112, 143, 150, 237, 271, 294, 308, 341, 351, 372, 380, 387, 422, 562, 654, 680, 825, 1095, 1171, 1237, 1328, 1355, 1369, 1371, 1446, 1452, 1456, 1468, 1560, 1661, 1733, 1802, 1805, 1849, 1956, 2036, 2059, 2074, 2146, 2215, 2218, 2260]","[14, 35, 112, 143, 150, 237, 271, 294, 308, 341, 351, 372, 380, 387, 422, 562, 654, 680, 825, 1095, 1171, 1237, 1328, 1355, 1369, 1371, 1446, 1452, 1456, 1468, 1560, 1661, 1733, 1802, 1805, 1849, 1956, 2036, 2059, 2074, 2146, 2215, 2218, 2260]","[35, 237, 372, 387, 562, 1095, 1171, 1355, 1369, 1452, 1456, 1661, 1733, 1805, 1849, 2215, 2218]","[35, 237, 372, 387, 562, 1095, 1171, 1355, 1369, 1452, 1456, 1661, 1733, 1805, 1849, 2215, 2218]"
0,64,2,0,split0_class2_branch0,root,,64,218,218,2.3838951269190285,0.0,"[4, 6, 7, 12, 22, 26, 28, 29, 33, 53, 63, 78, 84, 93, 140, 145, 172, 179, 196, 197, 205, 209, 221, 223, 253, 257, 261, 265, 270, 313, 314, 319, 336, 337, 355, 366, 368, 389, 402, 413, 430, 436, 450, 468, 470, 493, 498, 500, 509, 511, 515, 517, 518, 520, 521, 523, 536, 551, 553, 561, 563, 564, 577, 581, 606, 608, 615, 635, 641, 665, 675, 704, 706, 712, 750, 752, 754, 759, 767, 771, 775, 783, 791, 798, 799, 801, 820, 829, 832, 836, 849, 852, 856, 858, 861, 869, 883, 898, 905, 912, 916, 918, 933, 957, 979, 982, 986, 988, 997, 1006, 1019, 1020, 1028, 1033, 1041, 1045, 1052, 1060, 1070, 1087, 1100, 1144, 1145, 1149, 1163, 1177, 1204, 1208, 1210, 1238, 1243, 1260, 1262, 1291, 1306, 1317, 1326, 1330, 1344, 1351, 1353, 1356, 1373, 1383, 1384, 1393, 1397, 1423, 1432, 1449, 1454, 1463, 1466, 1475, 1480, 1484, 1492, 1496, 1499, 1505, 1512, 1520, 1521, 1534, 1538, 1541, 1544, 1546, 1548, 1561, 1610, 1639, 1641, 1663, 1677, 1690, 1706, 1710, 1763, 1778, 1779, 1791, 1834, 1842, 1853, 1856, 1865, 1875, 1902, 1916, 1918, 1926, 1953, 1968, 1970, 1984, 2003, 2004, 2029, 2041, 2063, 2093, 2111, 2122, 2138, 2141, 2151, 2161, 2167, 2195, 2197, 2205, 2225, 2228, 2239, 2242, 2262, 2273]","[4, 6, 7, 12, 22, 26, 28, 29, 33, 53, 63, 78, 84, 93, 140, 145, 172, 179, 196, 197, 205, 209, 221, 223, 253, 257, 261, 265, 270, 313, 314, 319, 336, 337, 355, 366, 368, 389, 402, 413, 430, 436, 450, 468, 470, 493, 498, 500, 509, 511, 515, 517, 518, 520, 521, 523, 536, 551, 553, 561, 563, 564, 577, 581, 606, 608, 615, 635, 641, 665, 675, 704, 706, 712, 750, 752, 754, 759, 767, 771, 775, 783, 791, 798, 799, 801, 820, 829, 832, 836, 849, 852, 856, 858, 861, 869, 883, 898, 905, 912, 916, 918, 933, 957, 979, 982, 986, 988, 997, 1006, 1019, 1020, 1028, 1033, 1041, 1045, 1052, 1060, 1070, 1087, 1100, 1144, 1145, 1149, 1163, 1177, 1204, 1208, 1210, 1238, 1243, 1260, 1262, 1291, 1306, 1317, 1326, 1330, 1344, 1351, 1353, 1356, 1373, 1383, 1384, 1393, 1397, 1423, 1432, 1449, 1454, 1463, 1466, 1475, 1480, 1484, 1492, 1496, 1499, 1505, 1512, 1520, 1521, 1534, 1538, 1541, 1544, 1546, 1548, 1561, 1610, 1639, 1641, 1663, 1677, 1690, 1706, 1710, 1763, 1778, 1779, 1791, 1834, 1842, 1853, 1856, 1865, 1875, 1902, 1916, 1918, 1926, 1953, 1968, 1970, 1984, 2003, 2004, 2029, 2041, 2063, 2093, 2111, 2122, 2138, 2141, 2151, 2161, 2167, 2195, 2197, 2205, 2225, 2228, 2239, 2242, 2262, 2273]","[4, 6, 7, 12, 22, 26, 28, 29, 33, 53, 63, 78, 84, 93, 140, 145, 172, 179, 196, 197, 205, 209, 221, 223, 253, 257, 261, 265, 270, 313, 314, 319, 336, 337, 355, 366, 368, 389, 402, 413, 430, 436, 450, 468, 470, 493, 498, 500, 509, 511, 515, 517, 518, 520, 521, 523, 536, 551, 553, 561, 563, 564, 577, 581, 606, 608, 615, 635, 641, 665, 675, 704, 706, 712, 750, 752, 754, 759, 767, 771, 775, 783, 791, 798, 799, 801, 820, 829, 832, 836, 849, 852, 856, 858, 861, 869, 883, 898, 905, 912, 916, 918, 933, 957, 979, 982, 986, 988, 997, 1006, 1019, 1020, 1028, 1033, 1041, 1045, 1052, 1060, 1070, 1087, 1100, 1144, 1145, 1149, 1163, 1177, 1204, 1208, 1210, 1238, 1243, 1260, 1262, 1291, 1306, 1317, 1326, 1330, 1344, 1351, 1353, 1356, 1373, 1383, 1384, 1393, 1397, 1423, 1432, 1449, 1454, 1463, 1466, 1475, 1480, 1484, 1492, 1496, 1499, 1505, 1512, 1520, 1521, 1534, 1538, 1541, 1544, 1546, 1548, 1561, 1610, 1639, 1641, 1663, 1677, 1690, 1706, 1710, 1763, 1778, 1779, 1791, 1834, 1842, 1853, 1856, 1865, 1875, 1902, 1916, 1918, 1926, 1953, 1968, 1970, 1984, 2003, 2004, 2029, 2041, 2063, 2093, 2111, 2122, 2138, 2141, 2151, 2161, 2167, 2195, 2197, 2205, 2225, 2228, 2239, 2242, 2262, 2273]","[4, 6, 7, 12, 22, 26, 28, 29, 33, 53, 63, 78, 84, 93, 140, 145, 172, 179, 196, 197, 205, 209, 221, 223, 253, 257, 261, 265, 270, 313, 314, 319, 336, 337, 355, 366, 368, 389, 402, 413, 430, 436, 450, 468, 470, 493, 498, 500, 509, 511, 515, 517, 518, 520, 521, 523, 536, 551, 553, 561, 563, 564, 577, 581, 606, 608, 615, 635, 641, 665, 675, 704, 706, 712, 750, 752, 754, 759, 767, 771, 775, 783, 791, 798, 799, 801, 820, 829, 832, 836, 849, 852, 856, 858, 861, 869, 883, 898, 905, 912, 916, 918, 933, 957, 979, 982, 986, 988, 997, 1006, 1019, 1020, 1028, 1033, 1041, 1045, 1052, 1060, 1070, 1087, 1100, 1144, 1145, 1149, 1163, 1177, 1204, 1208, 1210, 1238, 1243, 1260, 1262, 1291, 1306, 1317, 1326, 1330, 1344, 1351, 1353, 1356, 1373, 1383, 1384, 1393, 1397, 1423, 1432, 1449, 1454, 1463, 1466, 1475, 1480, 1484, 1492, 1496, 1499, 1505, 1512, 1520, 1521, 1534, 1538, 1541, 1544, 1546, 1548, 1561, 1610, 1639, 1641, 1663, 1677, 1690, 1706, 1710, 1763, 1778, 1779, 1791, 1834, 1842, 1853, 1856, 1865, 1875, 1902, 1916, 1918, 1926, 1953, 1968, 1970, 1984, 2003, 2004, 2029, 2041, 2063, 2093, 2111, 2122, 2138, 2141, 2151, 2161, 2167, 2195, 2197, 2205, 2225, 2228, 2239, 2242, 2262, 2273]"
0,64,2,1,split0_class2_branch1,extra,3,64,88,38,2.0925377241747003,0.05,"[22, 29, 33, 53, 172, 196, 205, 209, 270, 314, 319, 337, 355, 366, 368, 402, 413, 436, 470, 515, 518, 551, 577, 581, 635, 712, 754, 759, 771, 775, 791, 820, 829, 856, 858, 861, 898, 905, 957, 979, 988, 1028, 1033, 1070, 1163, 1177, 1208, 1238, 1262, 1291, 1306, 1326, 1344, 1432, 1463, 1466, 1480, 1492, 1496, 1499, 1520, 1534, 1538, 1544, 1639, 1641, 1663, 1778, 1853, 1856, 1875, 1918, 1968, 1970, 1984, 2004, 2041, 2111, 2122, 2138, 2151, 2161, 2167, 2197, 2205, 2225, 2228, 2242]","[22, 29, 33, 53, 172, 196, 205, 209, 270, 314, 319, 337, 355, 366, 368, 402, 413, 436, 470, 515, 518, 551, 577, 581, 635, 712, 754, 759, 771, 775, 791, 820, 829, 856, 858, 861, 898, 905, 957, 979, 988, 1028, 1033, 1070, 1163, 1177, 1208, 1238, 1262, 1291, 1306, 1326, 1344, 1432, 1463, 1466, 1480, 1492, 1496, 1499, 1520, 1534, 1538, 1544, 1639, 1641, 1663, 1778, 1853, 1856, 1875, 1918, 1968, 1970, 1984, 2004, 2041, 2111, 2122, 2138, 2151, 2161, 2167, 2197, 2205, 2225, 2228, 2242]","[29, 209, 270, 355, 368, 470, 551, 635, 775, 791, 979, 1163, 1177, 1238, 1262, 1291, 1306, 1326, 1344, 1432, 1463, 1520, 1544, 1639, 1641, 1853, 1856, 1875, 1970, 2004, 2041, 2111, 2151, 2161, 2167, 2197, 2205, 2242]","[29, 209, 270, 355, 368, 470, 551, 635, 775, 791, 979, 1163, 1177, 1238, 1262, 1291, 1306, 1326, 1344, 1432, 1463, 1520, 1544, 1639, 1641, 1853, 1856, 1875, 1970, 2004, 2041, 2111, 2151, 2161, 2167, 2197, 2205, 2242]"
