dataset,ablation,n,train_mean,train_std,val_mean,val_std,test_mean,test_std,train_size,val_size,test_size,split_policy,train_mean_%,train_std_%,val_mean_%,val_std_%,test_mean_%,test_std_%
chameleon,fixed_dim64_energy095,1,0.9826007326007326,,0.7283950617283951,,0.7083333333333334,,1092,729,456,fixed_geom_gcn_split_id_2,98.26007326007326,,72.8395061728395,,70.83333333333334,
chameleon,no_highpass,1,0.9761904761904762,,0.7283950617283951,,0.6951754385964912,,1092,729,456,fixed_geom_gcn_split_id_2,97.61904761904762,,72.8395061728395,,69.51754385964912,
chameleon,no_p3,1,0.978021978021978,,0.7352537722908093,,0.6973684210526315,,1092,729,456,fixed_geom_gcn_split_id_2,97.8021978021978,,73.52537722908093,,69.73684210526315,
chameleon,no_sym,1,0.989010989010989,,0.7297668038408779,,0.6885964912280702,,1092,729,456,fixed_geom_gcn_split_id_2,98.9010989010989,,72.97668038408779,,68.85964912280701,
chameleon,pca_only,1,0.9725274725274725,,0.720164609053498,,0.6951754385964912,,1092,729,456,fixed_geom_gcn_split_id_2,97.25274725274726,,72.0164609053498,,69.51754385964912,
chameleon,raw_only,1,0.934981684981685,,0.44170096021947874,,0.45394736842105265,,1092,729,456,fixed_geom_gcn_split_id_2,93.4981684981685,,44.17009602194788,,45.39473684210527,
chameleon,ridge_only,1,0.9844322344322345,,0.7338820301783264,,0.7083333333333334,,1092,729,456,fixed_geom_gcn_split_id_2,98.44322344322345,,73.38820301783264,,70.83333333333334,
chameleon,row_lowpass_only,1,0.9615384615384616,,0.7229080932784636,,0.6776315789473685,,1092,729,456,fixed_geom_gcn_split_id_2,96.15384615384616,,72.29080932784636,,67.76315789473685,
chameleon,single_alpha,1,0.9194139194139194,,0.7091906721536351,,0.6557017543859649,,1092,729,456,fixed_geom_gcn_split_id_2,91.94139194139194,,70.91906721536351,,65.5701754385965,

