experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,chameleon,2,2,2,2,fixed_geom_gcn_split_id_2,no_p3,src_v16c_ablation,1092,729,456,4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.978021978021978,0.7352537722908093,0.7428567803838674,18600,0.6973684210526315,"{""0"": 59, ""1"": 54, ""2"": 68, ""3"": 76, ""4"": 79}","{""0"": 0.9515440469927019, ""1"": 0.9500495631929601, ""2"": 0.9503553696566318, ""3"": 0.9510509229122743, ""4"": 0.9509024403812478}",278.9760078659965,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,2,2,2,2,fixed_geom_gcn_split_id_2,no_sym,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",0.989010989010989,0.7297668038408779,0.7384182425633977,13950,0.6885964912280702,"{""0"": 62, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9514343838303211, ""1"": 0.9508125086666096, ""2"": 0.9290631017570127, ""3"": 0.9053049553343674, ""4"": 0.9062130525145267}",278.4908868250059,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,2,2,2,2,fixed_geom_gcn_split_id_2,no_highpass,src_v16c_ablation,1092,729,456,6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,no_highpass,"[0.01, 0.1, 1.0]",0.9761904761904762,0.7283950617283951,0.7371110039299229,13950,0.6951754385964912,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9625642266156905, ""1"": 0.9756921762696477, ""2"": 0.9551305689754651, ""3"": 0.9606480707624889, ""4"": 0.9430700173668355}",263.65910845100007,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,2,2,2,2,fixed_geom_gcn_split_id_2,pca_only,src_v16c_ablation,1092,729,456,6000,96,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",0.9725274725274725,0.720164609053498,0.7280492988821565,20925,0.6951754385964912,"{""0"": 96, ""1"": 88, ""2"": 96, ""3"": 96, ""4"": 96}","{""0"": 0.987899112957432, ""1"": 0.9901923953199848, ""2"": 0.9866257322450112, ""3"": 0.9778917431637392, ""4"": 0.9776713838138931}",92.81054589999985,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,2,2,2,2,fixed_geom_gcn_split_id_2,ridge_only,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",0.9844322344322345,0.7338820301783264,0.7422833363893713,20925,0.7083333333333334,"{""0"": 60, ""1"": 56, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.951045551928514, ""1"": 0.9518159043371738, ""2"": 0.9466431486975931, ""3"": 0.9368694645961568, ""4"": 0.9206614172044891}",93.7917044939968,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,2,2,2,2,fixed_geom_gcn_split_id_2,single_alpha,src_v16c_ablation,1092,729,456,6000,96,0.99,"(1.0,)",0.6,full,[1.0],0.9194139194139194,0.7091906721536351,0.7163424607047523,20925,0.6557017543859649,"{""0"": 96, ""1"": 88, ""2"": 96, ""3"": 96, ""4"": 96}","{""0"": 0.987899112957432, ""1"": 0.9901923953199848, ""2"": 0.9866257322450112, ""3"": 0.9778917431637392, ""4"": 0.9776713838138931}",127.08331060299679,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,2,2,2,2,fixed_geom_gcn_split_id_2,fixed_dim64_energy095,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",0.9826007326007326,0.7283950617283951,0.736309892813013,20925,0.7083333333333334,"{""0"": 60, ""1"": 56, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.951045551928514, ""1"": 0.9518159043371738, ""2"": 0.9466431486975931, ""3"": 0.9368694645961568, ""4"": 0.9206614172044891}",68.88759165700321,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,2,2,2,2,fixed_geom_gcn_split_id_2,raw_only,src_v16c_ablation,1092,729,456,4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",0.934981684981685,0.44170096021947874,0.4435813477273265,2325,0.45394736842105265,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.6655778154426966, ""1"": 0.6623043362198873, ""2"": 0.5237202817279697, ""3"": 0.4256793775811323, ""4"": 0.515397733050278}",172.7021598769934,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,2,2,2,2,fixed_geom_gcn_split_id_2,row_lowpass_only,src_v16c_ablation,1092,729,456,4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",0.9615384615384616,0.7229080932784636,0.7326077724944351,9300,0.6776315789473685,"{""0"": 82, ""1"": 72, ""2"": 87, ""3"": 85, ""4"": 91}","{""0"": 0.9902305621581424, ""1"": 0.9902136283332793, ""2"": 0.9901815744655341, ""3"": 0.9904039503727682, ""4"": 0.9904143731523064}",281.31790928300325,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

