experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,chameleon,1,1,1,1,fixed_geom_gcn_split_id_1,no_p3,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9862637362637363,0.7023319615912208,0.7014330784819455,18600,0.7456140350877193,"{""0"": 64, ""1"": 62, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9497625162613965, ""1"": 0.9503030945355401, ""2"": 0.9019381999681159, ""3"": 0.9087422996175071, ""4"": 0.903413605927057}",294.15532111699576,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,1,1,1,1,fixed_geom_gcn_split_id_1,no_sym,src_v16c_ablation,1092,729,456,6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",0.9844322344322345,0.7037037037037037,0.7009389408170075,13950,0.7543859649122807,"{""0"": 55, ""1"": 60, ""2"": 84, ""3"": 89, ""4"": 88}","{""0"": 0.9514851651563437, ""1"": 0.9521017919767357, ""2"": 0.9510586303106733, ""3"": 0.9508855136074518, ""4"": 0.9511629684827463}",283.99039149099553,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,1,1,1,1,fixed_geom_gcn_split_id_1,no_highpass,src_v16c_ablation,1092,729,456,6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,no_highpass,"[0.01, 0.1, 1.0]",0.9688644688644689,0.6995884773662552,0.6995751646482483,13950,0.743421052631579,"{""0"": 88, ""1"": 73, ""2"": 96, ""3"": 88, ""4"": 93}","{""0"": 0.9903043758087924, ""1"": 0.9902870668247149, ""2"": 0.9836169145106995, ""3"": 0.9904299940013163, ""4"": 0.9904466470779584}",272.01552052199986,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,1,1,1,1,fixed_geom_gcn_split_id_1,pca_only,src_v16c_ablation,1092,729,456,4000,96,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",0.9633699633699634,0.6927297668038409,0.6923490957091809,20925,0.743421052631579,"{""0"": 88, ""1"": 77, ""2"": 96, ""3"": 96, ""4"": 96}","{""0"": 0.9903182631054419, ""1"": 0.9906564065334941, ""2"": 0.9831701647144343, ""3"": 0.9831619748823122, ""4"": 0.9846919012439195}",100.6956989859973,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,1,1,1,1,fixed_geom_gcn_split_id_1,ridge_only,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",0.9789377289377289,0.6844993141289437,0.6828537356381771,20925,0.7280701754385965,"{""0"": 57, ""1"": 54, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9501256694237163, ""1"": 0.9502064568591565, ""2"": 0.9278742353713664, ""3"": 0.9365728717238778, ""4"": 0.9284645752506122}",96.1100098579991,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,1,1,1,1,fixed_geom_gcn_split_id_1,single_alpha,src_v16c_ablation,1092,729,456,6000,96,0.95,"(1.0,)",0.6,full,[1.0],0.9184981684981685,0.6598079561042524,0.6607676249519148,20925,0.7324561403508771,"{""0"": 57, ""1"": 54, ""2"": 76, ""3"": 73, ""4"": 74}","{""0"": 0.9501256694237163, ""1"": 0.9502064568591565, ""2"": 0.9503902490423898, ""3"": 0.950961298527774, ""4"": 0.9506118378925013}",133.00868458100013,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,1,1,1,1,fixed_geom_gcn_split_id_1,fixed_dim64_energy095,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",0.9789377289377289,0.6858710562414266,0.6851523581429625,20925,0.7412280701754386,"{""0"": 57, ""1"": 54, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9501256694237163, ""1"": 0.9502064568591565, ""2"": 0.9278742353713664, ""3"": 0.9365728717238778, ""4"": 0.9284645752506122}",100.19159539300017,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,1,1,1,1,fixed_geom_gcn_split_id_1,raw_only,src_v16c_ablation,1092,729,456,4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",0.9487179487179487,0.438957475994513,0.4358434448329881,2325,0.45614035087719296,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.6628663899182023, ""1"": 0.6598676304044557, ""2"": 0.49585410442781835, ""3"": 0.4382734836058927, ""4"": 0.49860991362147883}",174.1371032840034,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,chameleon,1,1,1,1,fixed_geom_gcn_split_id_1,row_lowpass_only,src_v16c_ablation,1092,729,456,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",0.9468864468864469,0.6831275720164609,0.6825070375249694,9300,0.7214912280701754,"{""0"": 42, ""1"": 43, ""2"": 63, ""3"": 54, ""4"": 60}","{""0"": 0.9509621332082256, ""1"": 0.9515846000322586, ""2"": 0.9513299958371666, ""3"": 0.9514612017388802, ""4"": 0.9520533318994119}",259.5035283130055,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

