top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,objective,num_selected_features,candidate_note,dataset,repeat,split,split_id,split_seed,split_policy,ablation
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.978021978021978,0.7270233196159122,0.7304679376052038,0.7270233196159122,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9771062271062271,0.7283950617283951,0.731766638903905,0.7283950617283951,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9761904761904762,0.7325102880658436,0.7362615019176036,0.7325102880658436,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9395604395604396,0.7160493827160493,0.7192676447331663,0.7160493827160493,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9404761904761905,0.7174211248285323,0.7205663460318676,0.7174211248285323,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9423076923076923,0.7242798353909465,0.7270799452449028,0.7242798353909465,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.978021978021978,0.7270233196159122,0.7306247921487572,0.7270233196159122,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9771062271062271,0.7270233196159122,0.7303967758902065,0.7270233196159122,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9761904761904762,0.7283950617283951,0.731766638903905,0.7283950617283951,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9395604395604396,0.7174211248285323,0.7205663460318676,0.7174211248285323,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9404761904761905,0.7187928669410151,0.7218650473305689,0.7187928669410151,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9432234432234432,0.7242798353909465,0.7272721790607053,0.7242798353909465,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.9798534798534798,0.7270233196159122,0.7304679376052038,0.7270233196159122,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.978021978021978,0.7325102880658436,0.7356820800803756,0.7325102880658436,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9771062271062271,0.7338820301783264,0.7370511876549124,0.7338820301783264,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9395604395604396,0.7160493827160493,0.7192676447331663,0.7160493827160493,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9395604395604396,0.7187928669410151,0.7219362090455662,0.7187928669410151,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9413919413919414,0.7256515775034293,0.728256415833138,0.7256515775034293,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.9816849816849816,0.7283950617283951,0.7319234934474584,0.7283950617283951,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9816849816849816,0.7352537722908093,0.7381207140854021,0.7352537722908093,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9816849816849816,0.7352537722908093,0.7379984833749362,0.7352537722908093,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9423076923076923,0.7174211248285323,0.7205663460318676,0.7174211248285323,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9459706959706959,0.7215363511659808,0.7243755984897549,0.7215363511659808,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9505494505494505,0.7297668038408779,0.7321002921241124,0.7297668038408779,4000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.9862637362637363,0.7297668038408779,0.732294036818239,0.7297668038408779,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9853479853479854,0.7325102880658436,0.7349260632487289,0.7325102880658436,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9844322344322345,0.7379972565157751,0.739912944904512,0.7379972565157751,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9706959706959707,0.7283950617283951,0.7310322765719466,0.7283950617283951,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9706959706959707,0.7283950617283951,0.7308388841464832,0.7283950617283951,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9706959706959707,0.7283950617283951,0.7302952447520032,0.7283950617283951,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.9862637362637363,0.7297668038408779,0.732294036818239,0.7297668038408779,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9853479853479854,0.7325102880658436,0.7349260632487289,0.7325102880658436,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9844322344322345,0.7379972565157751,0.739912944904512,0.7379972565157751,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9706959706959707,0.7283950617283951,0.7310322765719466,0.7283950617283951,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9706959706959707,0.7283950617283951,0.7308388841464832,0.7283950617283951,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9706959706959707,0.7283950617283951,0.7302952447520032,0.7283950617283951,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.989010989010989,0.7297668038408779,0.732294036818239,0.7297668038408779,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.989010989010989,0.7352537722908093,0.7377369509911235,0.7352537722908093,6000,test_not_evaluated_for_candidates,chameleon,9,9,9,9,fixed_geom_gcn_split_id_9,no_p3
