dataset,ablation,n,train_mean,train_std,val_mean,val_std,test_mean,test_std,train_size,val_size,test_size,split_policy,train_mean_%,train_std_%,val_mean_%,val_std_%,test_mean_%,test_std_%
chameleon,fixed_dim64_energy095,1,0.9816849816849816,,0.7283950617283951,,0.7346491228070176,,1092,729,456,fixed_geom_gcn_split_id_9,98.16849816849816,,72.8395061728395,,73.46491228070175,
chameleon,no_highpass,1,0.9752747252747253,,0.7352537722908093,,0.7456140350877193,,1092,729,456,fixed_geom_gcn_split_id_9,97.52747252747253,,73.52537722908093,,74.56140350877193,
chameleon,no_p3,1,0.9844322344322345,,0.7379972565157751,,0.7258771929824561,,1092,729,456,fixed_geom_gcn_split_id_9,98.44322344322345,,73.7997256515775,,72.58771929824562,
chameleon,no_sym,1,0.9752747252747253,,0.7174211248285323,,0.7324561403508771,,1092,729,456,fixed_geom_gcn_split_id_9,97.52747252747253,,71.74211248285323,,73.24561403508771,
chameleon,pca_only,1,0.9615384615384616,,0.7187928669410151,,0.7214912280701754,,1092,729,456,fixed_geom_gcn_split_id_9,96.15384615384616,,71.87928669410151,,72.14912280701753,
chameleon,raw_only,1,0.9395604395604396,,0.44170096021947874,,0.43201754385964913,,1092,729,456,fixed_geom_gcn_split_id_9,93.95604395604396,,44.17009602194788,,43.20175438596491,
chameleon,ridge_only,1,0.9853479853479854,,0.7297668038408779,,0.7236842105263158,,1092,729,456,fixed_geom_gcn_split_id_9,98.53479853479854,,72.97668038408779,,72.36842105263158,
chameleon,row_lowpass_only,1,0.9597069597069597,,0.7242798353909465,,0.743421052631579,,1092,729,456,fixed_geom_gcn_split_id_9,95.97069597069597,,72.42798353909465,,74.3421052631579,
chameleon,single_alpha,1,0.9313186813186813,,0.710562414266118,,0.7346491228070176,,1092,729,456,fixed_geom_gcn_split_id_9,93.13186813186813,,71.0562414266118,,73.46491228070175,

