experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,amazon-photo,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,no_p3,src_v16c_ablation,160,240,7250,4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.9083333333333334,5960,0.8532413793103448,"{""0"": 19, ""1"": 18, ""2"": 19, ""3"": 19, ""4"": 19, ""5"": 18, ""6"": 19, ""7"": 18}","{""0"": 1.0, ""1"": 0.9930332833494403, ""2"": 1.0, ""3"": 1.0, ""4"": 1.0, ""5"": 0.9947957476199368, ""6"": 1.0, ""7"": 0.9919842171073612}",460.1124898759954,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,no_sym,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.9041666666666667,0.9041666666666667,4470,0.8231724137931035,"{""0"": 17, ""1"": 16, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 17, ""7"": 16}","{""0"": 0.9509536313003629, ""1"": 0.9642741542827563, ""2"": 0.9590719698756003, ""3"": 0.9581166347479521, ""4"": 0.9546801425790136, ""5"": 0.9664932064579083, ""6"": 0.9589729373883293, ""7"": 0.9600509391204907}",307.93848314999923,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,no_highpass,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.9333333333333333,0.9333333333333333,4470,0.9046896551724138,"{""0"": 17, ""1"": 13, ""2"": 17, ""3"": 16, ""4"": 17, ""5"": 14, ""6"": 16, ""7"": 17}","{""0"": 0.9602481873688645, ""1"": 0.9563800417381898, ""2"": 0.9640558604836587, ""3"": 0.9563408920362805, ""4"": 0.9569759762638915, ""5"": 0.9557623512243079, ""6"": 0.9590672858804075, ""7"": 0.976860681208178}",317.8164479889965,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,pca_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.8666666666666667,0.8666666666666667,6705,0.8238620689655173,"{""0"": 17, ""1"": 15, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 15, ""6"": 16, ""7"": 16}","{""0"": 0.9624092603898743, ""1"": 0.9506546366123524, ""2"": 0.9684630335386499, ""3"": 0.962469772624366, ""4"": 0.9584227526709201, ""5"": 0.9504984844166932, ""6"": 0.9526740646047293, ""7"": 0.9522141540292094}",125.51731162499345,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,ridge_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.925,0.925,6705,0.8813793103448276,"{""0"": 17, ""1"": 15, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 15, ""6"": 16, ""7"": 16}","{""0"": 0.9624092603898743, ""1"": 0.9506546366123524, ""2"": 0.9684630335386499, ""3"": 0.962469772624366, ""4"": 0.9584227526709201, ""5"": 0.9504984844166932, ""6"": 0.9526740646047293, ""7"": 0.9522141540292094}",125.74038214300526,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,single_alpha,src_v16c_ablation,160,240,7250,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.9125,0.9125000000000001,6705,0.875448275862069,"{""0"": 17, ""1"": 15, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 15, ""6"": 16, ""7"": 16}","{""0"": 0.9624092603898743, ""1"": 0.9506546366123524, ""2"": 0.9684630335386499, ""3"": 0.962469772624366, ""4"": 0.9584227526709201, ""5"": 0.9504984844166932, ""6"": 0.9526740646047293, ""7"": 0.9522141540292094}",182.72896789499646,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,fixed_dim64_energy095,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9291666666666667,0.9291666666666667,6705,0.8764137931034482,"{""0"": 17, ""1"": 15, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 15, ""6"": 16, ""7"": 16}","{""0"": 0.9624092603898743, ""1"": 0.9506546366123524, ""2"": 0.9684630335386499, ""3"": 0.962469772624366, ""4"": 0.9584227526709201, ""5"": 0.9504984844166932, ""6"": 0.9526740646047293, ""7"": 0.9522141540292094}",103.47036501700495,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,raw_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,raw_only,"[0.05, 0.5, 5.0]",0.98125,0.8333333333333334,0.8333333333333334,745,0.7753103448275862,"{""0"": 18, ""1"": 14, ""2"": 18, ""3"": 17, ""4"": 17, ""5"": 15, ""6"": 17, ""7"": 17}","{""0"": 0.9676928472811852, ""1"": 0.9635512197275451, ""2"": 0.9778456859457929, ""3"": 0.9641670918051896, ""4"": 0.9581496915194413, ""5"": 0.9504286519902697, ""6"": 0.9553842020524288, ""7"": 0.9785215916334116}",75.65040830599901,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,amazon-photo,7,7,,20260426,class_balanced_random_20_train_30_val_per_class,row_lowpass_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9333333333333333,0.9333333333333333,2980,0.8902068965517241,"{""0"": 18, ""1"": 14, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 15, ""6"": 17, ""7"": 17}","{""0"": 0.9709131311356104, ""1"": 0.9652786830679154, ""2"": 0.9541045831336755, ""3"": 0.9691467601233776, ""4"": 0.9570815231258306, ""5"": 0.9588642835674764, ""6"": 0.9647678842631027, ""7"": 0.9757753113475414}",243.10371178799687,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

