experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,wisconsin,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.85,0.7010801393728223,13624,0.8823529411764706,"{""0"": 3, ""1"": 30, ""2"": 38, ""3"": 15, ""4"": 10}","{""0"": 1.0, ""1"": 0.9548905319265947, ""2"": 0.9561003100613449, ""3"": 0.9676393395786648, ""4"": 1.0}",27.598798013001215,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.825,0.5851219512195122,10218,0.9019607843137255,"{""0"": 3, ""1"": 30, ""2"": 37, ""3"": 15, ""4"": 10}","{""0"": 1.0, ""1"": 0.957451351576143, ""2"": 0.953613456384956, ""3"": 0.9737232894466924, ""4"": 1.0}",20.178181494004093,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.775,0.5667944250871081,10218,0.7647058823529411,"{""0"": 3, ""1"": 29, ""2"": 36, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9537650508345656, ""2"": 0.9539996398844206, ""3"": 0.973314150893876, ""4"": 0.9615732897564679}",20.332109480994404,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,120,80,51,4000,64,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.7375,0.45940766550522644,15327,0.803921568627451,"{""0"": 3, ""1"": 35, ""2"": 46, ""3"": 16, ""4"": 10}","{""0"": 1.0, ""1"": 0.9925589849735998, ""2"": 0.9927625168061286, ""3"": 1.0, ""4"": 1.0}",7.40477853599441,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.05, 0.5, 5.0)",0.0,full,"[0.05, 0.5, 5.0]",1.0,0.8625,0.6708362369337979,15327,0.8823529411764706,"{""0"": 3, ""1"": 30, ""2"": 37, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9582261044200757, ""2"": 0.9530235232185301, ""3"": 0.9684127846558721, ""4"": 0.9521621960732031}",6.900969690002967,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,120,80,51,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.825,0.6036933797909407,15327,0.9019607843137255,"{""0"": 3, ""1"": 30, ""2"": 37, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9582261044200757, ""2"": 0.9530235232185301, ""3"": 0.9684127846558721, ""4"": 0.9521621960732031}",10.141893624000659,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8375,0.6725087108013937,15327,0.8823529411764706,"{""0"": 3, ""1"": 30, ""2"": 37, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9582261044200757, ""2"": 0.9530235232185301, ""3"": 0.9684127846558721, ""4"": 0.9521621960732031}",6.513046471998678,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.8625,0.6759581881533101,1703,0.9215686274509803,"{""0"": 3, ""1"": 31, ""2"": 43, ""3"": 15, ""4"": 10}","{""0"": 1.0, ""1"": 0.9598018449616733, ""2"": 0.9584899784613667, ""3"": 0.9632264268322248, ""4"": 1.0}",7.871932463000121,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,wisconsin,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,120,80,51,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.825,0.6151219512195122,6812,0.8235294117647058,"{""0"": 3, ""1"": 30, ""2"": 38, ""3"": 15, ""4"": 9}","{""0"": 1.0, ""1"": 0.9580314016913118, ""2"": 0.9511821450393655, ""3"": 0.9734934275077862, ""4"": 0.9513579296994211}",18.390709637998953,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

