dataset,ablation,n,train_mean,train_std,val_mean,val_std,test_mean,test_std,train_size,val_size,test_size,split_policy,train_mean_%,train_std_%,val_mean_%,val_std_%,test_mean_%,test_std_%
chameleon,fixed_dim64_energy095,1,0.9532967032967034,,0.7037037037037037,,0.6864035087719298,,1092,729,456,fixed_geom_gcn_split_id_6,95.32967032967034,,70.37037037037037,,68.64035087719299,
chameleon,no_highpass,1,0.9478021978021978,,0.700960219478738,,0.6951754385964912,,1092,729,456,fixed_geom_gcn_split_id_6,94.78021978021978,,70.0960219478738,,69.51754385964912,
chameleon,no_p3,1,0.9633699633699634,,0.7037037037037037,,0.6973684210526315,,1092,729,456,fixed_geom_gcn_split_id_6,96.33699633699634,,70.37037037037037,,69.73684210526315,
chameleon,no_sym,1,0.9880952380952381,,0.7091906721536351,,0.6973684210526315,,1092,729,456,fixed_geom_gcn_split_id_6,98.80952380952381,,70.91906721536351,,69.73684210526315,
chameleon,pca_only,1,0.9395604395604396,,0.6968449931412894,,0.7017543859649122,,1092,729,456,fixed_geom_gcn_split_id_6,93.95604395604396,,69.68449931412894,,70.17543859649122,
chameleon,raw_only,1,0.9386446886446886,,0.4540466392318244,,0.4057017543859649,,1092,729,456,fixed_geom_gcn_split_id_6,93.86446886446886,,45.40466392318244,,40.57017543859649,
chameleon,ridge_only,1,0.9496336996336996,,0.6995884773662552,,0.6732456140350878,,1092,729,456,fixed_geom_gcn_split_id_6,94.96336996336996,,69.95884773662551,,67.32456140350878,
chameleon,row_lowpass_only,1,0.9826007326007326,,0.7091906721536351,,0.7039473684210527,,1092,729,456,fixed_geom_gcn_split_id_6,98.26007326007326,,70.91906721536351,,70.39473684210526,
chameleon,single_alpha,1,0.9203296703296703,,0.6995884773662552,,0.6710526315789473,,1092,729,456,fixed_geom_gcn_split_id_6,92.03296703296702,,69.95884773662551,,67.10526315789474,

