dataset,grid,splits,split_mean,split_std,seed_mean,seed_std,top_k_mean,top_k_std,dim_mean,dim_std,energy_mean,energy_std,w_mean,w_std,B_boundary_dominance_mean,B_boundary_dominance_std,train_acc_mean,train_acc_std,val_acc_mean,val_acc_std,test_acc_mean,test_acc_std,I_X_mean,I_X_std,I_PrX_mean,I_PrX_std,I_Pr2X_mean,I_Pr2X_std,I_Pr3X_mean,I_Pr3X_std,I_XminusPrX_mean,I_XminusPrX_std,I_PrXminusPr2X_mean,I_PrXminusPr2X_std,I_PsX_mean,I_PsX_std,I_Ps2X_mean,I_Ps2X_std,I_XminusPsX_mean,I_XminusPsX_std,R_raw_dominance_mean,R_raw_dominance_std,L_lowpass_dominance_mean,L_lowpass_dominance_std,H_highpass_dominance_mean,H_highpass_dominance_std,HHI_highpass_heterophily_index_mean,HHI_highpass_heterophily_index_std,T_twohop_return_index_mean,T_twohop_return_index_std,O_deephop_utility_mean,O_deephop_utility_std,S_hub_sensitivity_mean,S_hub_sensitivity_std,C_mean_class_geometry_complexity_mean,C_mean_class_geometry_complexity_std,C_std_class_geometry_imbalance_mean,C_std_class_geometry_imbalance_std,C_min_mean,C_min_std,C_max_mean,C_max_std,A_PR_pca_ridge_agreement_mean,A_PR_pca_ridge_agreement_std,D_geometry_discriminant_conflict_mean,D_geometry_discriminant_conflict_std,Q_easy_mean,Q_easy_std,Q_geo_only_mean,Q_geo_only_std,Q_boundary_only_mean,Q_boundary_only_std,Q_hard_mean,Q_hard_std,SignalEntropy_test_mean_mean,SignalEntropy_test_mean_std,Purity_test_mean_mean,Purity_test_mean_std,SignalEntropy_correct_mean_mean,SignalEntropy_correct_mean_std,SignalEntropy_wrong_mean_mean,SignalEntropy_wrong_mean_std,Purity_correct_mean_mean,Purity_correct_mean_std,Purity_wrong_mean_mean,Purity_wrong_mean_std,Corr_HHI_Mpca_mean,Corr_HHI_Mpca_std,Corr_deg_SymRatio_mean,Corr_deg_SymRatio_std,Corr_deg_error_mean,Corr_deg_error_std,graph_signal_identity,decision_mechanism_identity
amazon-photo,fast,1,0.0,0.0,20260419.0,0.0,4000.0,0.0,64.0,0.0,0.95,0.0,0.4,0.0,0.6,0.0,1.0,0.0,0.925,0.0,0.8873103448275862,0.0,0.074,0.0,0.15725,0.0,0.18075,0.0,0.18075,0.0,0.04325,0.0,0.019,0.0,0.1475,0.0,0.18025,0.0,0.01725,0.0,0.074,0.0,0.8464999999999999,0.0,0.0795,0.0,0.09391612522138937,0.0,1.1845775225555881,0.0,0.5347633136078854,0.0,0.5938037865738489,0.0,16.625,0.0,0.7440238091428449,0.0,15.0,0.0,17.0,0.0,0.9162758620689655,0.0,0.0837241379310345,0.0,0.8463448275862069,0.0,0.02593103448275862,0.0,0.04179310344827586,0.0,0.08593103448275861,0.0,1.9092355946266268,0.0,0.2400617271441154,0.0,1.921413273140174,0.0,1.8133494185217922,0.0,0.23755669639698368,0.0,0.25978616141131017,0.0,-0.7779493003286468,0.0,-0.021146699855600148,0.0,-0.004286687033992137,0.0,low-pass-dominant,balanced-geometry-boundary

