dataset,split,seed,split_policy,grid,method,top_k,dim,energy,alphas_json,w,B_boundary_dominance,train_acc,val_acc,test_acc,I_X,I_PrX,I_Pr2X,I_Pr3X,I_XminusPrX,I_PrXminusPr2X,I_PsX,I_Ps2X,I_XminusPsX,R_raw_dominance,L_lowpass_dominance,H_highpass_dominance,HHI_highpass_heterophily_index,T_twohop_return_index,O_deephop_utility,S_hub_sensitivity,C_mean_class_geometry_complexity,C_std_class_geometry_imbalance,C_min,C_max,A_PR_pca_ridge_agreement,D_geometry_discriminant_conflict,Q_easy,Q_geo_only,Q_boundary_only,Q_hard,SignalEntropy_test_mean,Purity_test_mean,SignalEntropy_correct_mean,SignalEntropy_wrong_mean,Purity_correct_mean,Purity_wrong_mean,Corr_HHI_Mpca,Corr_deg_SymRatio,Corr_deg_error,graph_signal_identity,decision_mechanism_identity
amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class,fast,src_v16c,4000,64,0.95,"[0.01, 0.1, 1.0]",0.4,0.6,1.0,0.925,0.8873103448275862,0.074,0.15725,0.18075,0.18075,0.04325,0.019,0.1475,0.18025,0.01725,0.074,0.8464999999999999,0.0795,0.09391612522138937,1.1845775225555881,0.5347633136078854,0.5938037865738489,16.625,0.7440238091428449,15.0,17.0,0.9162758620689655,0.0837241379310345,0.8463448275862069,0.02593103448275862,0.04179310344827586,0.08593103448275861,1.9092355946266268,0.2400617271441154,1.921413273140174,1.8133494185217922,0.23755669639698368,0.25978616141131017,-0.7779493003286468,-0.021146699855600148,-0.004286687033992137,low-pass-dominant,balanced-geometry-boundary

