top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,objective,num_selected_features,candidate_note,dataset,repeat,split,split_id,split_seed,split_policy,ablation
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.9761904761904762,0.7393689986282579,0.7403714019934482,0.7393689986282579,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9752747252747253,0.7352537722908093,0.7363196917153741,0.7352537722908093,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9734432234432234,0.7366255144032922,0.7376530250487076,0.7366255144032922,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9368131868131868,0.7283950617283951,0.7289680830702338,0.7283950617283951,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9404761904761905,0.7338820301783264,0.7347748255165565,0.7338820301783264,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9413919413919414,0.7338820301783264,0.734602567293277,0.7338820301783264,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.9761904761904762,0.7393689986282579,0.7403714019934482,0.7393689986282579,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9761904761904762,0.7325102880658436,0.733579965687977,0.7325102880658436,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9743589743589743,0.7325102880658436,0.733579965687977,0.7325102880658436,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9377289377289377,0.7297668038408779,0.7303865227865458,0.7297668038408779,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9413919413919414,0.7311385459533608,0.7317563858002444,0.7311385459533608,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9432234432234432,0.7270233196159122,0.7277046755221704,0.7270233196159122,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",0.9771062271062271,0.7393689986282579,0.7403714019934482,0.7393689986282579,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",0.9771062271062271,0.7393689986282579,0.7404292807564701,0.7393689986282579,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9752747252747253,0.7366255144032922,0.7376530250487076,0.7366255144032922,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9386446886446886,0.7297668038408779,0.7303379460839323,0.7297668038408779,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",0.9423076923076923,0.7325102880658436,0.7334049625028578,0.7325102880658436,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",0.9432234432234432,0.7311385459533608,0.731402567293277,0.7311385459533608,4000,test_not_evaluated_for_candidates,chameleon,3,3,3,3,fixed_geom_gcn_split_id_3,no_p3
